experiment_id,ingredient_id,calories,calories,protein_g,protein_g,total_fat_g,total_fat_g,total_carbohydrate_g,total_carbohydrate_g
830,5466,130.0,5.0,0.31,0.5,9.06,0.0,,1.0
830,5466,130.0,5.0,0.31,0.5,9.06,0.2,,1.0
830,5466,130.0,120.0,0.31,2.0,9.06,10.0,,6.0
830,5466,130.0,90.0,0.31,7.0,9.06,6.0,,1.0
830,5466,130.0,300.0,0.31,6.0,9.06,28.0,,3.0
830,5466,130.0,50.0,0.31,2.0,9.06,0.0,,10.0
830,5466,130.0,80.0,0.31,0.0,9.06,9.0,,0.0
830,5466,130.0,190.0,0.31,7.0,9.06,1.0,,37.0
830,5466,130.0,8.0,0.31,0.5,9.06,0.1,,2.0
830,5467,130.0,60.0,0.31,2.0,9.06,0.2,,13.0
830,5467,130.0,20.0,0.31,1.0,9.06,0.2,,4.0
830,5467,130.0,40.0,0.31,2.0,9.06,0.5,,9.0
830,5467,130.0,5.0,0.31,0.5,9.06,0.0,,1.0
830,5467,130.0,5.0,0.31,0.5,9.06,0.2,,1.0
830,5467,130.0,120.0,0.31,2.0,9.06,10.0,,6.0
830,5467,130.0,90.0,0.31,7.0,9.06,6.0,,1.0
830,5467,130.0,300.0,0.31,6.0,9.06,28.0,,3.0
830,5467,130.0,50.0,0.31,2.0,9.06,0.0,,10.0
830,5467,130.0,80.0,0.31,0.0,9.06,9.0,,0.0
830,5467,130.0,190.0,0.31,7.0,9.06,1.0,,37.0
830,5467,130.0,8.0,0.31,0.5,9.06,0.1,,2.0
830,5468,130.0,60.0,0.31,2.0,9.06,0.2,,13.0
830,5468,130.0,20.0,0.31,1.0,9.06,0.2,,4.0
830,5468,130.0,40.0,0.31,2.0,9.06,0.5,,9.0
830,5468,130.0,5.0,0.31,0.5,9.06,0.0,,1.0
830,5468,130.0,5.0,0.31,0.5,9.06,0.2,,1.0
830,5468,130.0,120.0,0.31,2.0,9.06,10.0,,6.0
830,5468,130.0,90.0,0.31,7.0,9.06,6.0,,1.0
830,5468,130.0,300.0,0.31,6.0,9.06,28.0,,3.0
830,5468,130.0,50.0,0.31,2.0,9.06,0.0,,10.0
830,5468,130.0,80.0,0.31,0.0,9.06,9.0,,0.0
830,5468,130.0,190.0,0.31,7.0,9.06,1.0,,37.0
830,5468,130.0,8.0,0.31,0.5,9.06,0.1,,2.0
830,5469,130.0,60.0,0.31,2.0,9.06,0.2,,13.0
830,5469,130.0,20.0,0.31,1.0,9.06,0.2,,4.0
830,5469,130.0,40.0,0.31,2.0,9.06,0.5,,9.0
830,5469,130.0,5.0,0.31,0.5,9.06,0.0,,1.0
830,5469,130.0,5.0,0.31,0.5,9.06,0.2,,1.0
830,5469,130.0,120.0,0.31,2.0,9.06,10.0,,6.0
830,5469,130.0,90.0,0.31,7.0,9.06,6.0,,1.0
830,5469,130.0,300.0,0.31,6.0,9.06,28.0,,3.0
830,5469,130.0,50.0,0.31,2.0,9.06,0.0,,10.0
830,5469,130.0,80.0,0.31,0.0,9.06,9.0,,0.0
830,5469,130.0,190.0,0.31,7.0,9.06,1.0,,37.0
830,5469,130.0,8.0,0.31,0.5,9.06,0.1,,2.0
830,5470,130.0,60.0,0.31,2.0,9.06,0.2,,13.0
830,5470,130.0,20.0,0.31,1.0,9.06,0.2,,4.0
830,5470,130.0,40.0,0.31,2.0,9.06,0.5,,9.0
830,5470,130.0,5.0,0.31,0.5,9.06,0.0,,1.0
830,5470,130.0,5.0,0.31,0.5,9.06,0.2,,1.0
830,5470,130.0,120.0,0.31,2.0,9.06,10.0,,6.0
830,5470,130.0,90.0,0.31,7.0,9.06,6.0,,1.0
830,5470,130.0,300.0,0.31,6.0,9.06,28.0,,3.0
830,5470,130.0,50.0,0.31,2.0,9.06,0.0,,10.0
830,5470,130.0,80.0,0.31,0.0,9.06,9.0,,0.0
830,5470,130.0,190.0,0.31,7.0,9.06,1.0,,37.0
830,5470,130.0,8.0,0.31,0.5,9.06,0.1,,2.0
830,5471,130.0,60.0,0.31,2.0,9.06,0.2,,13.0
830,5471,130.0,20.0,0.31,1.0,9.06,0.2,,4.0
830,5471,130.0,40.0,0.31,2.0,9.06,0.5,,9.0
830,5471,130.0,5.0,0.31,0.5,9.06,0.0,,1.0
830,5471,130.0,5.0,0.31,0.5,9.06,0.2,,1.0
830,5471,130.0,120.0,0.31,2.0,9.06,10.0,,6.0
830,5471,130.0,90.0,0.31,7.0,9.06,6.0,,1.0
830,5471,130.0,300.0,0.31,6.0,9.06,28.0,,3.0
830,5471,130.0,50.0,0.31,2.0,9.06,0.0,,10.0
830,5471,130.0,80.0,0.31,0.0,9.06,9.0,,0.0
830,5471,130.0,190.0,0.31,7.0,9.06,1.0,,37.0
830,5471,130.0,8.0,0.31,0.5,9.06,0.1,,2.0
830,5472,364.0,60.0,0.89,2.0,20.75,0.2,,13.0
830,5472,364.0,20.0,0.89,1.0,20.75,0.2,,4.0
830,5472,364.0,40.0,0.89,2.0,20.75,0.5,,9.0
830,5472,364.0,5.0,0.89,0.5,20.75,0.0,,1.0
830,5472,364.0,5.0,0.89,0.5,20.75,0.2,,1.0
830,5472,364.0,120.0,0.89,2.0,20.75,10.0,,6.0
830,5472,364.0,90.0,0.89,7.0,20.75,6.0,,1.0
830,5472,364.0,300.0,0.89,6.0,20.75,28.0,,3.0
830,5472,364.0,50.0,0.89,2.0,20.75,0.0,,10.0
830,5472,364.0,80.0,0.89,0.0,20.75,9.0,,0.0
830,5472,364.0,190.0,0.89,7.0,20.75,1.0,,37.0
830,5472,364.0,8.0,0.89,0.5,20.75,0.1,,2.0
831,5473,1400.0,280.0,0.0,0.0,0.0,0.0,,70.0
831,5473,1400.0,200.0,0.0,10.0,0.0,9.0,,22.0
831,5473,1400.0,10.0,0.0,0.5,0.0,0.2,,2.0
831,5473,1400.0,15.0,0.0,1.5,0.0,0.5,,2.0
831,5473,1400.0,120.0,0.0,6.0,0.0,6.0,,10.0
831,5474,550.0,280.0,3.5,0.0,35.0,0.0,,70.0
831,5474,550.0,200.0,3.5,10.0,35.0,9.0,,22.0
831,5474,550.0,10.0,3.5,0.5,35.0,0.2,,2.0
831,5474,550.0,15.0,3.5,1.5,35.0,0.5,,2.0
831,5474,550.0,120.0,3.5,6.0,35.0,6.0,,10.0
831,5475,50.0,280.0,1.5,0.0,0.0,0.0,,70.0
831,5475,50.0,200.0,1.5,10.0,0.0,9.0,,22.0
831,5475,50.0,10.0,1.5,0.5,0.0,0.2,,2.0
831,5475,50.0,15.0,1.5,1.5,0.0,0.5,,2.0
831,5475,50.0,120.0,1.5,6.0,0.0,6.0,,10.0
831,5476,35.0,280.0,1.0,0.0,0.0,0.0,,70.0
831,5476,35.0,200.0,1.0,10.0,0.0,9.0,,22.0
831,5476,35.0,10.0,1.0,0.5,0.0,0.2,,2.0
831,5476,35.0,15.0,1.0,1.5,0.0,0.5,,2.0
831,5476,35.0,120.0,1.0,6.0,0.0,6.0,,10.0
831,5477,0.0,280.0,0.0,0.0,0.0,0.0,,70.0
831,5477,0.0,200.0,0.0,10.0,0.0,9.0,,22.0
831,5477,0.0,10.0,0.0,0.5,0.0,0.2,,2.0
831,5477,0.0,15.0,0.0,1.5,0.0,0.5,,2.0
831,5477,0.0,120.0,0.0,6.0,0.0,6.0,,10.0
831,5478,100.0,280.0,3.5,0.0,5.0,0.0,,70.0
831,5478,100.0,200.0,3.5,10.0,5.0,9.0,,22.0
831,5478,100.0,10.0,3.5,0.5,5.0,0.2,,2.0
831,5478,100.0,15.0,3.5,1.5,5.0,0.5,,2.0
831,5478,100.0,120.0,3.5,6.0,5.0,6.0,,10.0
832,5479,360.0,70.0,8.0,10.0,6.0,2.0,,1.0
832,5479,360.0,80.0,8.0,7.0,6.0,6.0,,0.5
832,5479,360.0,150.0,8.0,1.0,6.0,15.0,,2.0
832,5479,360.0,8.0,8.0,1.0,6.0,0.0,,1.0
832,5479,360.0,100.0,8.0,7.0,6.0,8.0,,1.0
832,5479,360.0,5.0,8.0,0.2,6.0,0.1,,1.3
832,5479,360.0,350.0,8.0,12.0,6.0,1.5,,70.0
832,5479,360.0,200.0,8.0,0.2,6.0,22.0,,0.5
832,5480,140.0,70.0,6.0,10.0,10.0,2.0,,1.0
832,5480,140.0,80.0,6.0,7.0,10.0,6.0,,0.5
832,5480,140.0,150.0,6.0,1.0,10.0,15.0,,2.0
832,5480,140.0,8.0,6.0,1.0,10.0,0.0,,1.0
832,5480,140.0,100.0,6.0,7.0,10.0,8.0,,1.0
832,5480,140.0,5.0,6.0,0.2,10.0,0.1,,1.3
832,5480,140.0,350.0,6.0,12.0,10.0,1.5,,70.0
832,5480,140.0,200.0,6.0,0.2,10.0,22.0,,0.5
832,5481,70.0,70.0,6.0,10.0,5.0,2.0,,1.0
832,5481,70.0,80.0,6.0,7.0,5.0,6.0,,0.5
832,5481,70.0,150.0,6.0,1.0,5.0,15.0,,2.0
832,5481,70.0,8.0,6.0,1.0,5.0,0.0,,1.0
832,5481,70.0,100.0,6.0,7.0,5.0,8.0,,1.0
832,5481,70.0,5.0,6.0,0.2,5.0,0.1,,1.3
832,5481,70.0,350.0,6.0,12.0,5.0,1.5,,70.0
832,5481,70.0,200.0,6.0,0.2,5.0,22.0,,0.5
832,5482,100.0,70.0,2.0,10.0,10.0,2.0,,1.0
832,5482,100.0,80.0,2.0,7.0,10.0,6.0,,0.5
832,5482,100.0,150.0,2.0,1.0,10.0,15.0,,2.0
832,5482,100.0,8.0,2.0,1.0,10.0,0.0,,1.0
832,5482,100.0,100.0,2.0,7.0,10.0,8.0,,1.0
832,5482,100.0,5.0,2.0,0.2,10.0,0.1,,1.3
832,5482,100.0,350.0,2.0,12.0,10.0,1.5,,70.0
832,5482,100.0,200.0,2.0,0.2,10.0,22.0,,0.5
832,5483,5.0,70.0,1.0,10.0,0.0,2.0,,1.0
832,5483,5.0,80.0,1.0,7.0,0.0,6.0,,0.5
832,5483,5.0,150.0,1.0,1.0,0.0,15.0,,2.0
832,5483,5.0,8.0,1.0,1.0,0.0,0.0,,1.0
832,5483,5.0,100.0,1.0,7.0,0.0,8.0,,1.0
832,5483,5.0,5.0,1.0,0.2,0.0,0.1,,1.3
832,5483,5.0,350.0,1.0,12.0,0.0,1.5,,70.0
832,5483,5.0,200.0,1.0,0.2,0.0,22.0,,0.5
832,5484,220.0,70.0,10.0,10.0,15.0,2.0,,1.0
832,5484,220.0,80.0,10.0,7.0,15.0,6.0,,0.5
832,5484,220.0,150.0,10.0,1.0,15.0,15.0,,2.0
832,5484,220.0,8.0,10.0,1.0,15.0,0.0,,1.0
832,5484,220.0,100.0,10.0,7.0,15.0,8.0,,1.0
832,5484,220.0,5.0,10.0,0.2,15.0,0.1,,1.3
832,5484,220.0,350.0,10.0,12.0,15.0,1.5,,70.0
832,5484,220.0,200.0,10.0,0.2,15.0,22.0,,0.5
832,5485,0.0,70.0,0.0,10.0,0.0,2.0,,1.0
832,5485,0.0,80.0,0.0,7.0,0.0,6.0,,0.5
832,5485,0.0,150.0,0.0,1.0,0.0,15.0,,2.0
832,5485,0.0,8.0,0.0,1.0,0.0,0.0,,1.0
832,5485,0.0,100.0,0.0,7.0,0.0,8.0,,1.0
832,5485,0.0,5.0,0.0,0.2,0.0,0.1,,1.3
832,5485,0.0,350.0,0.0,12.0,0.0,1.5,,70.0
832,5485,0.0,200.0,0.0,0.2,0.0,22.0,,0.5
833,5486,364.0,720.0,9.5,20.0,3.8,2.0,,150.0
833,5486,364.0,300.0,9.5,0.0,3.8,0.0,,75.0
833,5486,364.0,0.0,9.5,0.0,3.8,0.0,,0.0
833,5486,364.0,180.0,9.5,0.0,3.8,20.0,,0.0
833,5486,364.0,650.0,9.5,65.0,3.8,35.0,,0.0
833,5486,364.0,120.0,9.5,4.0,3.8,8.0,,8.0
833,5486,364.0,140.0,9.5,12.0,3.8,8.0,,0.5
833,5486,364.0,15.0,9.5,1.0,3.8,1.0,,1.0
833,5487,700.0,720.0,0.0,20.0,0.0,2.0,,150.0
833,5487,700.0,300.0,0.0,0.0,0.0,0.0,,75.0
833,5487,700.0,0.0,0.0,0.0,0.0,0.0,,0.0
833,5487,700.0,180.0,0.0,0.0,0.0,20.0,,0.0
833,5487,700.0,650.0,0.0,65.0,0.0,35.0,,0.0
833,5487,700.0,120.0,0.0,4.0,0.0,8.0,,8.0
833,5487,700.0,140.0,0.0,12.0,0.0,8.0,,0.5
833,5487,700.0,15.0,0.0,1.0,0.0,1.0,,1.0
833,5488,0.0,720.0,0.0,20.0,0.0,2.0,,150.0
833,5488,0.0,300.0,0.0,0.0,0.0,0.0,,75.0
833,5488,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
833,5488,0.0,180.0,0.0,0.0,0.0,20.0,,0.0
833,5488,0.0,650.0,0.0,65.0,0.0,35.0,,0.0
833,5488,0.0,120.0,0.0,4.0,0.0,8.0,,8.0
833,5488,0.0,140.0,0.0,12.0,0.0,8.0,,0.5
833,5488,0.0,15.0,0.0,1.0,0.0,1.0,,1.0
833,5489,190.0,720.0,0.0,20.0,22.9,2.0,,150.0
833,5489,190.0,300.0,0.0,0.0,22.9,0.0,,75.0
833,5489,190.0,0.0,0.0,0.0,22.9,0.0,,0.0
833,5489,190.0,180.0,0.0,0.0,22.9,20.0,,0.0
833,5489,190.0,650.0,0.0,65.0,22.9,35.0,,0.0
833,5489,190.0,120.0,0.0,4.0,22.9,8.0,,8.0
833,5489,190.0,140.0,0.0,12.0,22.9,8.0,,0.5
833,5489,190.0,15.0,0.0,1.0,22.9,1.0,,1.0
833,5490,225.0,720.0,25.0,20.0,10.5,2.0,,150.0
833,5490,225.0,300.0,25.0,0.0,10.5,0.0,,75.0
833,5490,225.0,0.0,25.0,0.0,10.5,0.0,,0.0
833,5490,225.0,180.0,25.0,0.0,10.5,20.0,,0.0
833,5490,225.0,650.0,25.0,65.0,10.5,35.0,,0.0
833,5490,225.0,120.0,25.0,4.0,10.5,8.0,,8.0
833,5490,225.0,140.0,25.0,12.0,10.5,8.0,,0.5
833,5490,225.0,15.0,25.0,1.0,10.5,1.0,,1.0
833,5491,55.0,720.0,2.1,20.0,0.5,2.0,,150.0
833,5491,55.0,300.0,2.1,0.0,0.5,0.0,,75.0
833,5491,55.0,0.0,2.1,0.0,0.5,0.0,,0.0
833,5491,55.0,180.0,2.1,0.0,0.5,20.0,,0.0
833,5491,55.0,650.0,2.1,65.0,0.5,35.0,,0.0
833,5491,55.0,120.0,2.1,4.0,0.5,8.0,,8.0
833,5491,55.0,140.0,2.1,12.0,0.5,8.0,,0.5
833,5491,55.0,15.0,2.1,1.0,0.5,1.0,,1.0
833,5492,120.0,720.0,10.0,20.0,8.5,2.0,,150.0
833,5492,120.0,300.0,10.0,0.0,8.5,0.0,,75.0
833,5492,120.0,0.0,10.0,0.0,8.5,0.0,,0.0
833,5492,120.0,180.0,10.0,0.0,8.5,20.0,,0.0
833,5492,120.0,650.0,10.0,65.0,8.5,35.0,,0.0
833,5492,120.0,120.0,10.0,4.0,8.5,8.0,,8.0
833,5492,120.0,140.0,10.0,12.0,8.5,8.0,,0.5
833,5492,120.0,15.0,10.0,1.0,8.5,1.0,,1.0
833,5493,5.0,720.0,0.0,20.0,0.2,2.0,,150.0
833,5493,5.0,300.0,0.0,0.0,0.2,0.0,,75.0
833,5493,5.0,0.0,0.0,0.0,0.2,0.0,,0.0
833,5493,5.0,180.0,0.0,0.0,0.2,20.0,,0.0
833,5493,5.0,650.0,0.0,65.0,0.2,35.0,,0.0
833,5493,5.0,120.0,0.0,4.0,0.2,8.0,,8.0
833,5493,5.0,140.0,0.0,12.0,0.2,8.0,,0.5
833,5493,5.0,15.0,0.0,1.0,0.2,1.0,,1.0
833,5494,250.0,720.0,3.2,20.0,15.4,2.0,,150.0
833,5494,250.0,300.0,3.2,0.0,15.4,0.0,,75.0
833,5494,250.0,0.0,3.2,0.0,15.4,0.0,,0.0
833,5494,250.0,180.0,3.2,0.0,15.4,20.0,,0.0
833,5494,250.0,650.0,3.2,65.0,15.4,35.0,,0.0
833,5494,250.0,120.0,3.2,4.0,15.4,8.0,,8.0
833,5494,250.0,140.0,3.2,12.0,15.4,8.0,,0.5
833,5494,250.0,15.0,3.2,1.0,15.4,1.0,,1.0
834,5495,900.0,350.0,30.0,20.0,60.0,25.0,,0.0
834,5495,900.0,12.0,30.0,0.4,60.0,0.0,,3.0
834,5495,900.0,15.0,30.0,1.0,60.0,0.0,,3.0
834,5495,900.0,40.0,30.0,1.5,60.0,0.0,,8.0
834,5495,900.0,175.0,30.0,6.0,60.0,0.8,,35.0
834,5495,900.0,85.0,30.0,5.0,60.0,6.0,,2.0
834,5495,900.0,150.0,30.0,11.0,60.0,10.0,,1.0
834,5496,44.0,350.0,1.0,20.0,0.0,25.0,,0.0
834,5496,44.0,12.0,1.0,0.4,0.0,0.0,,3.0
834,5496,44.0,15.0,1.0,1.0,0.0,0.0,,3.0
834,5496,44.0,40.0,1.0,1.5,0.0,0.0,,8.0
834,5496,44.0,175.0,1.0,6.0,0.0,0.8,,35.0
834,5496,44.0,85.0,1.0,5.0,0.0,6.0,,2.0
834,5496,44.0,150.0,1.0,11.0,0.0,10.0,,1.0
834,5497,25.0,350.0,2.0,20.0,0.0,25.0,,0.0
834,5497,25.0,12.0,2.0,0.4,0.0,0.0,,3.0
834,5497,25.0,15.0,2.0,1.0,0.0,0.0,,3.0
834,5497,25.0,40.0,2.0,1.5,0.0,0.0,,8.0
834,5497,25.0,175.0,2.0,6.0,0.0,0.8,,35.0
834,5497,25.0,85.0,2.0,5.0,0.0,6.0,,2.0
834,5497,25.0,150.0,2.0,11.0,0.0,10.0,,1.0
834,5498,450.0,350.0,10.0,20.0,15.0,25.0,,0.0
834,5498,450.0,12.0,10.0,0.4,15.0,0.0,,3.0
834,5498,450.0,15.0,10.0,1.0,15.0,0.0,,3.0
834,5498,450.0,40.0,10.0,1.5,15.0,0.0,,8.0
834,5498,450.0,175.0,10.0,6.0,15.0,0.8,,35.0
834,5498,450.0,85.0,10.0,5.0,15.0,6.0,,2.0
834,5498,450.0,150.0,10.0,11.0,15.0,10.0,,1.0
834,5499,200.0,350.0,5.0,20.0,2.0,25.0,,0.0
834,5499,200.0,12.0,5.0,0.4,2.0,0.0,,3.0
834,5499,200.0,15.0,5.0,1.0,2.0,0.0,,3.0
834,5499,200.0,40.0,5.0,1.5,2.0,0.0,,8.0
834,5499,200.0,175.0,5.0,6.0,2.0,0.8,,35.0
834,5499,200.0,85.0,5.0,5.0,2.0,6.0,,2.0
834,5499,200.0,150.0,5.0,11.0,2.0,10.0,,1.0
834,5500,200.0,350.0,15.0,20.0,10.0,25.0,,0.0
834,5500,200.0,12.0,15.0,0.4,10.0,0.0,,3.0
834,5500,200.0,15.0,15.0,1.0,10.0,0.0,,3.0
834,5500,200.0,40.0,15.0,1.5,10.0,0.0,,8.0
834,5500,200.0,175.0,15.0,6.0,10.0,0.8,,35.0
834,5500,200.0,85.0,15.0,5.0,10.0,6.0,,2.0
834,5500,200.0,150.0,15.0,11.0,10.0,10.0,,1.0
834,5501,240.0,350.0,12.0,20.0,16.0,25.0,,0.0
834,5501,240.0,12.0,12.0,0.4,16.0,0.0,,3.0
834,5501,240.0,15.0,12.0,1.0,16.0,0.0,,3.0
834,5501,240.0,40.0,12.0,1.5,16.0,0.0,,8.0
834,5501,240.0,175.0,12.0,6.0,16.0,0.8,,35.0
834,5501,240.0,85.0,12.0,5.0,16.0,6.0,,2.0
834,5501,240.0,150.0,12.0,11.0,16.0,10.0,,1.0
835,5502,180.0,30.0,18.0,6.5,0.0,0.1,,0.5
835,5502,180.0,155.0,18.0,0.0,0.0,0.0,,40.0
835,5502,180.0,75.0,18.0,0.1,0.0,0.0,,18.0
835,5502,180.0,95.0,18.0,4.5,0.0,8.0,,0.2
835,5502,180.0,290.0,18.0,8.5,0.0,1.0,,60.0
835,5502,180.0,0.0,18.0,0.0,0.0,0.0,,0.0
835,5502,180.0,30.0,18.0,1.5,0.0,1.5,,2.5
835,5502,180.0,60.0,18.0,0.1,0.0,0.0,,17.0
835,5502,180.0,145.0,18.0,0.2,0.0,16.0,,0.1
835,5502,180.0,3.0,18.0,0.4,0.0,0.0,,0.3
835,5502,180.0,9.0,18.0,0.0,0.0,0.0,,0.4
835,5503,770.0,30.0,0.0,6.5,0.0,0.1,,0.5
835,5503,770.0,155.0,0.0,0.0,0.0,0.0,,40.0
835,5503,770.0,75.0,0.0,0.1,0.0,0.0,,18.0
835,5503,770.0,95.0,0.0,4.5,0.0,8.0,,0.2
835,5503,770.0,290.0,0.0,8.5,0.0,1.0,,60.0
835,5503,770.0,0.0,0.0,0.0,0.0,0.0,,0.0
835,5503,770.0,30.0,0.0,1.5,0.0,1.5,,2.5
835,5503,770.0,60.0,0.0,0.1,0.0,0.0,,17.0
835,5503,770.0,145.0,0.0,0.2,0.0,16.0,,0.1
835,5503,770.0,3.0,0.0,0.4,0.0,0.0,,0.3
835,5503,770.0,9.0,0.0,0.0,0.0,0.0,,0.4
835,5504,350.0,30.0,4.0,6.5,2.0,0.1,,0.5
835,5504,350.0,155.0,4.0,0.0,2.0,0.0,,40.0
835,5504,350.0,75.0,4.0,0.1,2.0,0.0,,18.0
835,5504,350.0,95.0,4.0,4.5,2.0,8.0,,0.2
835,5504,350.0,290.0,4.0,8.5,2.0,1.0,,60.0
835,5504,350.0,0.0,4.0,0.0,2.0,0.0,,0.0
835,5504,350.0,30.0,4.0,1.5,2.0,1.5,,2.5
835,5504,350.0,60.0,4.0,0.1,2.0,0.0,,17.0
835,5504,350.0,145.0,4.0,0.2,2.0,16.0,,0.1
835,5504,350.0,3.0,4.0,0.4,2.0,0.0,,0.3
835,5504,350.0,9.0,4.0,0.0,2.0,0.0,,0.4
835,5505,180.0,30.0,12.0,6.5,10.0,0.1,,0.5
835,5505,180.0,155.0,12.0,0.0,10.0,0.0,,40.0
835,5505,180.0,75.0,12.0,0.1,10.0,0.0,,18.0
835,5505,180.0,95.0,12.0,4.5,10.0,8.0,,0.2
835,5505,180.0,290.0,12.0,8.5,10.0,1.0,,60.0
835,5505,180.0,0.0,12.0,0.0,10.0,0.0,,0.0
835,5505,180.0,30.0,12.0,1.5,10.0,1.5,,2.5
835,5505,180.0,60.0,12.0,0.1,10.0,0.0,,17.0
835,5505,180.0,145.0,12.0,0.2,10.0,16.0,,0.1
835,5505,180.0,3.0,12.0,0.4,10.0,0.0,,0.3
835,5505,180.0,9.0,12.0,0.0,10.0,0.0,,0.4
835,5506,350.0,30.0,4.0,6.5,2.0,0.1,,0.5
835,5506,350.0,155.0,4.0,0.0,2.0,0.0,,40.0
835,5506,350.0,75.0,4.0,0.1,2.0,0.0,,18.0
835,5506,350.0,95.0,4.0,4.5,2.0,8.0,,0.2
835,5506,350.0,290.0,4.0,8.5,2.0,1.0,,60.0
835,5506,350.0,0.0,4.0,0.0,2.0,0.0,,0.0
835,5506,350.0,30.0,4.0,1.5,2.0,1.5,,2.5
835,5506,350.0,60.0,4.0,0.1,2.0,0.0,,17.0
835,5506,350.0,145.0,4.0,0.2,2.0,16.0,,0.1
835,5506,350.0,3.0,4.0,0.4,2.0,0.0,,0.3
835,5506,350.0,9.0,4.0,0.0,2.0,0.0,,0.4
835,5507,0.0,30.0,0.0,6.5,0.0,0.1,,0.5
835,5507,0.0,155.0,0.0,0.0,0.0,0.0,,40.0
835,5507,0.0,75.0,0.0,0.1,0.0,0.0,,18.0
835,5507,0.0,95.0,0.0,4.5,0.0,8.0,,0.2
835,5507,0.0,290.0,0.0,8.5,0.0,1.0,,60.0
835,5507,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
835,5507,0.0,30.0,0.0,1.5,0.0,1.5,,2.5
835,5507,0.0,60.0,0.0,0.1,0.0,0.0,,17.0
835,5507,0.0,145.0,0.0,0.2,0.0,16.0,,0.1
835,5507,0.0,3.0,0.0,0.4,0.0,0.0,,0.3
835,5507,0.0,9.0,0.0,0.0,0.0,0.0,,0.4
835,5508,50.0,30.0,3.0,6.5,0.5,0.1,,0.5
835,5508,50.0,155.0,3.0,0.0,0.5,0.0,,40.0
835,5508,50.0,75.0,3.0,0.1,0.5,0.0,,18.0
835,5508,50.0,95.0,3.0,4.5,0.5,8.0,,0.2
835,5508,50.0,290.0,3.0,8.5,0.5,1.0,,60.0
835,5508,50.0,0.0,3.0,0.0,0.5,0.0,,0.0
835,5508,50.0,30.0,3.0,1.5,0.5,1.5,,2.5
835,5508,50.0,60.0,3.0,0.1,0.5,0.0,,17.0
835,5508,50.0,145.0,3.0,0.2,0.5,16.0,,0.1
835,5508,50.0,3.0,3.0,0.4,0.5,0.0,,0.3
835,5508,50.0,9.0,3.0,0.0,0.5,0.0,,0.4
835,5509,770.0,30.0,0.0,6.5,0.0,0.1,,0.5
835,5509,770.0,155.0,0.0,0.0,0.0,0.0,,40.0
835,5509,770.0,75.0,0.0,0.1,0.0,0.0,,18.0
835,5509,770.0,95.0,0.0,4.5,0.0,8.0,,0.2
835,5509,770.0,290.0,0.0,8.5,0.0,1.0,,60.0
835,5509,770.0,0.0,0.0,0.0,0.0,0.0,,0.0
835,5509,770.0,30.0,0.0,1.5,0.0,1.5,,2.5
835,5509,770.0,60.0,0.0,0.1,0.0,0.0,,17.0
835,5509,770.0,145.0,0.0,0.2,0.0,16.0,,0.1
835,5509,770.0,3.0,0.0,0.4,0.0,0.0,,0.3
835,5509,770.0,9.0,0.0,0.0,0.0,0.0,,0.4
835,5510,5.0,30.0,0.0,6.5,0.5,0.1,,0.5
835,5510,5.0,155.0,0.0,0.0,0.5,0.0,,40.0
835,5510,5.0,75.0,0.0,0.1,0.5,0.0,,18.0
835,5510,5.0,95.0,0.0,4.5,0.5,8.0,,0.2
835,5510,5.0,290.0,0.0,8.5,0.5,1.0,,60.0
835,5510,5.0,0.0,0.0,0.0,0.5,0.0,,0.0
835,5510,5.0,30.0,0.0,1.5,0.5,1.5,,2.5
835,5510,5.0,60.0,0.0,0.1,0.5,0.0,,17.0
835,5510,5.0,145.0,0.0,0.2,0.5,16.0,,0.1
835,5510,5.0,3.0,0.0,0.4,0.5,0.0,,0.3
835,5510,5.0,9.0,0.0,0.0,0.5,0.0,,0.4
835,5511,10.0,30.0,0.0,6.5,0.5,0.1,,0.5
835,5511,10.0,155.0,0.0,0.0,0.5,0.0,,40.0
835,5511,10.0,75.0,0.0,0.1,0.5,0.0,,18.0
835,5511,10.0,95.0,0.0,4.5,0.5,8.0,,0.2
835,5511,10.0,290.0,0.0,8.5,0.5,1.0,,60.0
835,5511,10.0,0.0,0.0,0.0,0.5,0.0,,0.0
835,5511,10.0,30.0,0.0,1.5,0.5,1.5,,2.5
835,5511,10.0,60.0,0.0,0.1,0.5,0.0,,17.0
835,5511,10.0,145.0,0.0,0.2,0.5,16.0,,0.1
835,5511,10.0,3.0,0.0,0.4,0.5,0.0,,0.3
835,5511,10.0,9.0,0.0,0.0,0.5,0.0,,0.4
836,5512,0.0,50.0,0.0,1.0,0.0,0.0,,13.0
836,5512,0.0,45.0,0.0,0.3,0.0,0.0,,12.0
836,5512,0.0,35.0,0.0,1.2,0.0,0.1,,7.0
836,5512,0.0,25.0,0.0,0.3,0.0,0.1,,6.0
836,5512,0.0,115.0,0.0,0.0,0.0,0.0,,30.0
836,5512,0.0,85.0,0.0,1.0,0.0,0.3,,22.0
836,5513,60.0,50.0,0.0,1.0,0.0,0.0,,13.0
836,5513,60.0,45.0,0.0,0.3,0.0,0.0,,12.0
836,5513,60.0,35.0,0.0,1.2,0.0,0.1,,7.0
836,5513,60.0,25.0,0.0,0.3,0.0,0.1,,6.0
836,5513,60.0,115.0,0.0,0.0,0.0,0.0,,30.0
