experiment_id,json_valid,json_preview
798,true,{ "recipe_name": "Korean Rice Balls with Super Ring"  "servings_estimated": 1  "per_serving": { "calories": 420  "total_fat_g": 26  "saturated_fat_g": 12  "sodium_mg": 450  "carbohydrate_g": 35  "fibe
799,true,{   "recipe_name": "Thai Coconut Ice Cream Bars"    "servings_estimated": 8    "per_serving": {     "calories": 320      "total_fat_g": 22      "saturated_fat_g": 16      "sodium_mg": 20      "carbohy
800,true, {. "recipe_name": "Watermelon Sandwich"  "servings_estimated": 1  "per_serving": { "calories": 120  "total_fat_g": 3  "saturated_fat_g": 0.5  "sodium_mg": 200  "carbohydrate_g": 30  "fiber_g": 2  "su
801,true,{"recipe_name": "Appam Balik Pizza"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "
802,true,{"recipe_name": "Frozen Apple Nectar"  "servings_estimated": 1  "per_serving": {"calories": 44  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 12  "fiber_g": 0  "sugars_g": 
803,true,{"recipe_name": "Honey Butter Bagel Chips"  "servings_estimated": 1  "per_serving": {"calories": 320  "total_fat_g": 18  "saturated_fat_g": 10  "sodium_mg": 350  "carbohydrate_g": 24  "fiber_g": 2  "s
804,true,{"recipe_name": "Japanese Salmon Baked Potato"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "suga
805,true,{"recipe_name": "Banana Creme Brule"  "servings_estimated": 1  "per_serving": {"calories": 540  "total_fat_g": 39  "saturated_fat_g": 24  "sodium_mg": 50  "carbohydrate_g": 63  "fiber_g": 4  "sugars_g
806,true,{"recipe_name": "Fried Dace with Salted Black Beans Aglio Olio Pasta"  "servings_estimated": 1  "per_serving": {"calories": 520  "total_fat_g": 31  "saturated_fat_g": 9  "sodium_mg": 1340  "carbohydra
807,true,{"recipe_name": "Buttered Dog Dessert"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0
808,true,{"recipe_name": "Malaysian Cake Batik"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0
809,true,{"recipe_name": "Castella Cake"  "servings_estimated": 1  "per_serving": {"calories": 340  "total_fat_g": 22  "saturated_fat_g": 16  "sodium_mg": 50  "carbohydrate_g": 24  "fiber_g": 0  "sugars_g": 20
810,true,{"recipe_name": "Century Egg Carbonara"  "servings_estimated": 1  "per_serving": {"calories": 550  "total_fat_g": 37  "saturated_fat_g": 18  "sodium_mg": 450  "carbohydrate_g": 20  "fiber_g": 2  "suga
811,false,{"recipe_name": "Chicken Lemak Rice"  "servings_estimated": 1  "per_serving": {"calories": 520  "total_fat_g": 26  "saturated_fat_g": 17  "sodium_mg": 450  "carbohydrate_g": 44  "fiber_g": 2  "sugars_
812,true,{"recipe_name": "Hainanese Chicken Rice Balls"  "servings_estimated": 1  "per_serving": {"calories": 542  "total_fat_g": 34  "saturated_fat_g": 12  "sodium_mg": 624  "carbohydrate_g": 44  "fiber_g": 2
813,true,{"recipe_name": "Waterless Chicken Soup"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g":
814,true,{"recipe_name": "Lei La Jiao"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "protei
815,true,{"recipe_name": "Coco Crunch Strawberry"  "servings_estimated": 1  "per_serving": {"calories": 240  "total_fat_g": 8  "saturated_fat_g": 5  "sodium_mg": 200  "carbohydrate_g": 35  "fiber_g": 2  "sugar
816,true,{"recipe_name": "Seoul Corn Tart"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "pr
817,true,{"recipe_name": "Croissant Cereal"  "servings_estimated": 1  "per_serving": {"calories": 250  "total_fat_g": 10  "saturated_fat_g": 4  "sodium_mg": 200  "carbohydrate_g": 35  "fiber_g": 2  "sugars_g":
818,true,{"recipe_name": "Ultimate Black Sesame Tong Yuen Cookie"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g"
819,true,{"recipe_name": "Durian Curry"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "prote
820,true,{"recipe_name": "Espresso Mart-a Kucing"  "servings_estimated": 1  "per_serving": {"calories": 120  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 50  "carbohydrate_g": 25  "fiber_g": 0  "sugars
821,true,{"recipe_name": "fries"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "protein_g": 
822,true,{"recipe_name": "Fruit Cake"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "protein
823,true,{"recipe_name": "Kante Ice Cream"  "servings_estimated": 1  "per_serving": {"calories": 350  "total_fat_g": 20  "saturated_fat_g": 12  "sodium_mg": 200  "carbohydrate_g": 30  "fiber_g": 2  "sugars_g":
824,true,{"recipe_name": "Gula Melaka Cake"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "p
825,true,{"recipe_name": "Kaya Toast with Egg Yolk"  "servings_estimated": 1  "per_serving": {"calories": 550  "total_fat_g": 45  "saturated_fat_g": 25  "sodium_mg": 350  "carbohydrate_g": 60  "fiber_g": 2  "s
826,true,{"recipe_name": "Kimchi Grilled Cheese"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 
827,true,{"recipe_name": "Korean Salt Bread"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "
828,false,{"recipe_name": "Kueh Dadar"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "protein
829,true,{"recipe_name": "Kopi Kau Kau Extra Intense Melele"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  
830,true,{"recipe_name": "Mala Pasta"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "protein
831,true,{"recipe_name": "Bandung-Inspired Drink"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g":
832,true,{"recipe_name": "Mentaiko Pasta"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 28  "saturated_fat_g": 8  "sodium_mg": 450  "carbohydrate_g": 20  "fiber_g": 2  "sugars_g": 5
833,true,{"recipe_name": "Mooncake Wellington"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0 
834,true,{"recipe_name": "Mug Lasagna"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "protei
835,true,{"recipe_name": "Golden Diner-Style Pancakes"  "servings_estimated": 1  "per_serving": {"calories": 230  "total_fat_g": 9  "saturated_fat_g": 4  "sodium_mg": 200  "carbohydrate_g": 29  "fiber_g": 2  "
836,true,{"recipe_name": "Papaya Snow Fungus Soup"  "servings_estimated": 1  "per_serving": {"calories": 120  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 2  "carbohydrate_g": 30  "fiber_g": 4  "sugars
837,true,{"recipe_name": "Peanut Cookies"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "pro
838,true,{"recipe_name": "Pickle Shaved Ice Dessert"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 24  "saturated_fat_g": 14  "sodium_mg": 150  "carbohydrate_g": 54  "fiber_g": 2  "
839,true,{"recipe_name": "Pineapple Buns"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "pro
840,false,{"recipe_name": "Juk Porridge Pie"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 23  "saturated_fat_g": 10  "sodium_mg": 450  "carbohydrate_g": 34  "fiber_g": 2  "sugars_g"
841,true,{"recipe_name": "Carbonara Noodles"  "servings_estimated": 1  "per_serving": {"calories": 540  "total_fat_g": 44  "saturated_fat_g": 13  "sodium_mg": 550  "carbohydrate_g": 37  "fiber_g": 4  "sugars_g
842,true,{"recipe_name": "Potato Cream Curry Udon"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g"
843,true,{"recipe_name": "Rice Paper Croissant"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 26  "saturated_fat_g": 16  "sodium_mg": 350  "carbohydrate_g": 38  "fiber_g": 2  "sugar
844,true,{"recipe_name": "roti-boy cookies"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "p
845,true,{"recipe_name": "Coffee Bun Toast"  "servings_estimated": 1  "per_serving": {"calories": 250  "total_fat_g": 12  "saturated_fat_g": 8  "sodium_mg": 350  "carbohydrate_g": 30  "fiber_g": 2  "sugars_g":
846,true,{"recipe_name": "Japanese Salmon Baked Potato"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "suga
847,false,{"recipe_name": "Mandarin Orange Sticky Toffee Pudding"  "servings_estimated": 1  "per_serving": {"calories": 540  "total_fat_g": 27  "saturated_fat_g": 16  "sodium_mg": 150  "carbohydrate_g": 84  "fi
848,true,{"recipe_name": "Chumuk Bab with Super Ring"  "servings_estimated": 1  "per_serving": {"calories": 432  "total_fat_g": 28  "saturated_fat_g": 14  "sodium_mg": 450  "carbohydrate_g": 32  "fiber_g": 2  
849,true,{"recipe_name": "Thai Coconut Ice Cream Bars"  "servings_estimated": 1  "per_serving": {"calories": 320  "total_fat_g": 20  "saturated_fat_g": 14  "sodium_mg": 150  "carbohydrate_g": 25  "fiber_g": 2 
850,true,{"recipe_name": "Watermelon Sandwich"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0 
851,true,{"recipe_name": "Appam Balik Pizza"  "servings_estimated": 1  "per_serving": {"calories": 500  "total_fat_g": 35  "saturated_fat_g": 10  "sodium_mg": 400  "carbohydrate_g": 30  "fiber_g": 2  "sugars_g
852,true,{"recipe_name": "Frozen Apple"  "servings_estimated": 1  "per_serving": {"calories": 95  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 25  "fiber_g": 4  "sugars_g": 19  "pr
853,true,{   "recipe_name": "Bagel Chips with Honey Butter"    "servings_estimated": 1    "per_serving": {     "calories": 250      "total_fat_g": 15      "saturated_fat_g": 10      "sodium_mg": 200      "carb
854,true,{"recipe_name": "Salmon Baked Potato"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 24  "saturated_fat_g": 4  "sodium_mg": 250  "carbohydrate_g": 30  "fiber_g": 2  "sugars_
855,true,{"recipe_name": "Banana Creme Brule"  "servings_estimated": 1  "per_serving": {"calories": 450  "total_fat_g": 25  "saturated_fat_g": 15  "sodium_mg": 50  "carbohydrate_g": 60  "fiber_g": 2  "sugars_g
856,true,{"recipe_name": "Dace Aglio Olio Pasta"  "servings_estimated": 1  "per_serving": {"calories": 442  "total_fat_g": 33  "saturated_fat_g": 6  "sodium_mg": 560  "carbohydrate_g": 21  "fiber_g": 2  "sugar
857,true,{"recipe_name": "Buttered Dog Dessert"  "servings_estimated": 8  "per_serving": {"calories": 230  "total_fat_g": 18  "saturated_fat_g": 13  "sodium_mg": 70  "carbohydrate_g": 20  "fiber_g": 0  "sugars
858,true,{"recipe_name": "Lazy Cake Batik"  "servings_estimated": 8  "per_serving": {"calories": 140  "total_fat_g": 15  "saturated_fat_g": 12.5  "sodium_mg": 50  "carbohydrate_g": 10  "fiber_g": 0  "sugars_g"
859,true,{     "recipe_name": "Castella Cake"      "servings_estimated": 1      "per_serving": {         "calories": 250          "total_fat_g": 15          "saturated_fat_g": 10          "sodium_mg": 50      
860,true,{"recipe_name": "Century Egg Carbonara"  "servings_estimated": 1  "per_serving": {"calories": 546  "total_fat_g": 43  "saturated_fat_g": 10  "sodium_mg": 220  "carbohydrate_g": 5  "fiber_g": 0  "sugar
861,true,{   "recipe_name": "Chicken Lemak Rice"    "servings_estimated": 1    "per_serving": {     "calories": 542      "total_fat_g": 52      "saturated_fat_g": 23      "sodium_mg": 450      "carbohydrate_g"
862,true,{ "recipe_name": "Chicken Rice Balls"  "servings_estimated": 1  "per_serving": { "calories": 350  "total_fat_g": 15  "saturated_fat_g": 3  "sodium_mg": 400  "carbohydrate_g": 30  "fiber_g": 2  "sugars
863,true,{   "recipe_name": "Waterless Chicken Soup"    "servings_estimated": 1    "per_serving": {     "calories": 450      "total_fat_g": 30      "saturated_fat_g": 8      "sodium_mg": 400      "carbohydrate
864,true,{"recipe_name": "Lei La Jiao"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "protei
865,true,{"recipe_name": "Coco Crunch Strawberry"  "servings_estimated": 1  "per_serving": {"calories": 300  "total_fat_g": 15  "saturated_fat_g": 4  "sodium_mg": 150  "carbohydrate_g": 40  "fiber_g": 2  "suga
866,true,{ "recipe_name": "Corn Tart"  "servings_estimated": 6  "per_serving": { "calories": 220  "total_fat_g": 11  "saturated_fat_g": 3.5  "sodium_mg": 35  "carbohydrate_g": 25  "fiber_g": 2  "sugars_g": 18 
867,true,{"recipe_name": "Croissant Cereal"  "servings_estimated": 1  "per_serving": {"calories": 400  "total_fat_g": 22  "saturated_fat_g": 10  "sodium_mg": 250  "carbohydrate_g": 40  "fiber_g": 2  "sugars_g"
868,true,{"recipe_name": "Black Sesame Tong Yuen Cookie"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sug
869,true,{"recipe_name": "Durian Curry"  "servings_estimated": 4  "per_serving": {"calories": 247  "total_fat_g": 11  "saturated_fat_g": 3.5  "sodium_mg": 100  "carbohydrate_g": 30  "fiber_g": 2  "sugars_g": 1
870,true,{"recipe_name": "Espresso Marti Kucing"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 
871,true,{"recipe_name": "Caro Sell Process"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "
872,true,{     "recipe_name": "Dried Fruit Cake with Rum"      "servings_estimated": 1      "per_serving": {         "calories": 420          "total_fat_g": 27          "saturated_fat_g": 18          "sodium_m
873,true,{  "recipe_name": "Kante Ice Cream"    "servings_estimated": 1    "per_serving": {    "calories": 350     "total_fat_g": 20     "saturated_fat_g": 10     "sodium_mg": 50     "carbohydrate_g": 40     "
874,true,{"recipe_name": "Gula Melaka Cake"  "servings_estimated": 8  "per_serving": {"calories": 276  "total_fat_g": 15  "saturated_fat_g": 11  "sodium_mg": 50  "carbohydrate_g": 30  "fiber_g": 2  "sugars_g":
875,true,{"recipe_name": "Kaya Toast Fine Dining"  "servings_estimated": 1  "per_serving": {"calories": 450  "total_fat_g": 30  "saturated_fat_g": 10  "sodium_mg": 200  "carbohydrate_g": 40  "fiber_g": 2  "sug
876,true,{"recipe_name": "Kimchi Grilled Cheese"  "servings_estimated": 1  "per_serving": {"calories": 426  "total_fat_g": 23  "saturated_fat_g": 9  "sodium_mg": 450  "carbohydrate_g": 35  "fiber_g": 2  "sugar
877,true,{   "recipe_name": "Korean Salt Bread"     "servings_estimated": 8     "per_serving": {      "calories": 240       "total_fat_g": 13       "saturated_fat_g": 9.5       "sodium_mg": 350       "carbohyd
878,true,{"recipe_name": "Kueh Dadar"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "protein
879,true,{"recipe_name": "Kuih Talam Kopi Kau Kau Extra Intense"  "servings_estimated": 8  "per_serving": {"calories": 250  "total_fat_g": 15  "saturated_fat_g": 10  "sodium_mg": 50  "carbohydrate_g": 30  "fib
880,true,{     "recipe_name": "Mala Pasta"      "servings_estimated": 1      "per_serving": {         "calories": 550          "total_fat_g": 25          "saturated_fat_g": 4          "sodium_mg": 450         
881,true,{"recipe_name": "Bandung Matcha Pandan"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 
882,false,{"recipe_name": "Mentaiko Pasta"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 33  "saturated_fat_g": 6  "sodium_mg": 300  "carbohydrate_g": 20  "fiber_g": 0  "sugars_g": 1
883,true,{"recipe_name": "Mooncake Wellington"  "servings_estimated": 1  "per_serving": {"calories": 1200  "total_fat_g": 80  "saturated_fat_g": 20  "sodium_mg": 500  "carbohydrate_g": 60  "fiber_g": 2  "sugar
884,true,{"recipe_name": "Mug Lasagna"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 28  "saturated_fat_g": 10  "sodium_mg": 450  "carbohydrate_g": 20  "fiber_g": 2  "sugars_g": 5  
885,true,{"recipe_name": "Pavilion Style Pancakes"  "servings_estimated": 1  "per_serving": {"calories": 220  "total_fat_g": 12  "saturated_fat_g": 2  "sodium_mg": 50  "carbohydrate_g": 25  "fiber_g": 0  "suga
886,true,{"recipe_name": "Papaya Snow Fungus Soup"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g"
887,true,{"recipe_name": "Peanut Cookies"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "pro
888,true,{  "recipe_name": "Pickle Shaved Ice Dessert"   "servings_estimated": 1   "per_serving": {   "calories": 0    "total_fat_g": 0    "saturated_fat_g": 0    "sodium_mg": 0    "carbohydrate_g": 0    "fibe
889,true,{"recipe_name": "Pineapple Bun"  "servings_estimated": 8  "per_serving": {"calories": 240  "total_fat_g": 12  "saturated_fat_g": 6  "sodium_mg": 100  "carbohydrate_g": 35  "fiber_g": 2  "sugars_g": 25
890,true,{"recipe_name": "Juk Pie"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 30  "saturated_fat_g": 10  "sodium_mg": 350  "carbohydrate_g": 40  "fiber_g": 2  "sugars_g": 15  "pr
891,true,{"recipe_name": "Noodle Carbonara"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "p
892,true,{"recipe_name": "Potato Cream Udon Curry"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g"
893,true,{"recipe_name": "Rice Paper Croissant"  "servings_estimated": 8  "per_serving": {"calories": 200  "total_fat_g": 10  "saturated_fat_g": 5  "sodium_mg": 150  "carbohydrate_g": 25  "fiber_g": 2  "sugars
894,true,{   "recipe_name": "Roti-Boy Cookies"    "servings_estimated": 12    "per_serving": {     "calories": 240      "total_fat_g": 16      "saturated_fat_g": 10      "sodium_mg": 150      "carbohydrate_g":
895,true,{"recipe_name": "Coffee Bun Toast"  "servings_estimated": 2  "per_serving": {"calories": 130  "total_fat_g": 7  "saturated_fat_g": 3.5  "sodium_mg": 50  "carbohydrate_g": 20  "fiber_g": 0  "sugars_g":
896,true,{"recipe_name": "Baked Potato Stuffed with Japanese Salmon"  "servings_estimated": 1  "per_serving": {"calories": 440  "total_fat_g": 24  "saturated_fat_g": 8  "sodium_mg": 250  "carbohydrate_g": 30  
897,true,{"recipe_name": "Mandarin Orange Sticky Pudding"  "servings_estimated": 8  "per_serving": {"calories": 420  "total_fat_g": 26  "saturated_fat_g": 16  "sodium_mg": 50  "carbohydrate_g": 44  "fiber_g": 
898,true,{"recipe_name": "Super Ring Chumuk Bab"  "servings_estimated": 8  "per_serving": {"calories": 350  "total_fat_g": 20  "saturated_fat_g": 3  "sodium_mg": 400  "carbohydrate_g": 40  "fiber_g": 4  "sugar
899,true,{"recipe_name": "Thai Tea Ice Cream Bars"  "servings_estimated": 8  "per_serving": {"calories": 120  "total_fat_g": 7  "saturated_fat_g": 4.5  "sodium_mg": 50  "carbohydrate_g": 15  "fiber_g": 1  "sug
900,true,{  "recipe_name": "Watermelon Sandwich"   "servings_estimated": 1   "per_serving": {   "calories": 0    "total_fat_g": 0    "saturated_fat_g": 0    "sodium_mg": 0    "carbohydrate_g": 0    "fiber_g": 
901,true,{"recipe_name": "Appam Balik Pizza"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "
902,true,{"recipe_name": "Frozen Defrosted Apple"  "servings_estimated": 1  "per_serving": {"calories": 58  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 14  "fiber_g": 0.5  "sugars
903,true,{"recipe_name": "Homemade Bagel Chips with Honey Butter"  "servings_estimated": 1  "per_serving": {"calories": 320  "total_fat_g": 22  "saturated_fat_g": 14  "sodium_mg": 350  "carbohydrate_g": 24  "f
904,true,{"recipe_name": "Japanese Salmon Baked Potato"  "servings_estimated": 1  "per_serving": {"calories": 540  "total_fat_g": 23  "saturated_fat_g": 4  "sodium_mg": 450  "carbohydrate_g": 43  "fiber_g": 3 
905,true,{"recipe_name": "Banana Creme Brule"  "servings_estimated": 1  "per_serving": {"calories": 320  "total_fat_g": 20  "saturated_fat_g": 14  "sodium_mg": 50  "carbohydrate_g": 35  "fiber_g": 3  "sugars_g
906,true,{"recipe_name": "Malaysian-Style Aglio Olio Pasta"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "
907,true,{"recipe_name": "Buttered Dog Dessert"  "servings_estimated": 12  "per_serving": {"calories": 340  "total_fat_g": 19  "saturated_fat_g": 13  "sodium_mg": 50  "carbohydrate_g": 38  "fiber_g": 2  "sugar
908,true,{"recipe_name": "Malaysian Cake Batik (Lazy Cake)"  "servings_estimated": 8  "per_serving": {"calories": 540  "total_fat_g": 37  "saturated_fat_g": 24  "sodium_mg": 350  "carbohydrate_g": 57  "fiber_g
909,true,{"recipe_name": "Castella Cake"  "servings_estimated": 8  "per_serving": {"calories": 250  "total_fat_g": 14  "saturated_fat_g": 10  "sodium_mg": 5  "carbohydrate_g": 35  "fiber_g": 2  "sugars_g": 25 
910,true,{"recipe_name": "Century Egg Carbonara"  "servings_estimated": 1  "per_serving": {"calories": 550  "total_fat_g": 44  "saturated_fat_g": 20  "sodium_mg": 450  "carbohydrate_g": 10  "fiber_g": 0  "suga
911,true,{"recipe_name": "Chicken Lemak Rice"  "servings_estimated": 4  "per_serving": {"calories": 540  "total_fat_g": 33  "saturated_fat_g": 19  "sodium_mg": 450  "carbohydrate_g": 46  "fiber_g": 2  "sugars_
912,false,{"recipe_name": "Hainanese Chicken Rice Balls"  "servings_estimated": 1  "per_serving": {"calories": 534  "total_fat_g": 38  "saturated_fat_g": 12  "sodium_mg": 1040  "carbohydrate_g": 21  "fiber_g": 
913,true,{"recipe_name": "Waterless Chicken Soup"  "servings_estimated": 8  "per_serving": {"calories": 250  "total_fat_g": 12  "saturated_fat_g": 3  "sodium_mg": 350  "carbohydrate_g": 20  "fiber_g": 4  "suga
914,true,{"recipe_name": "Lei La Jiao"  "servings_estimated": 1  "per_serving": {"calories": 320  "total_fat_g": 18  "saturated_fat_g": 3  "sodium_mg": 450  "carbohydrate_g": 20  "fiber_g": 2  "sugars_g": 6  "
915,true,{"recipe_name": "Coco Crunch"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "protei
916,true,{"recipe_name": "Corn Tart"  "servings_estimated": 8  "per_serving": {"calories": 540  "total_fat_g": 35  "saturated_fat_g": 20  "sodium_mg": 350  "carbohydrate_g": 60  "fiber_g": 4  "sugars_g": 40  "
917,true,{"recipe_name": "Croissant Cereal"  "servings_estimated": 1  "per_serving": {"calories": 340  "total_fat_g": 20  "saturated_fat_g": 12  "sodium_mg": 350  "carbohydrate_g": 35  "fiber_g": 2  "sugars_g"
918,true,{"recipe_name": "Black Sesame Tong Yuen Cookie"  "servings_estimated": 16  "per_serving": {"calories": 420  "total_fat_g": 25  "saturated_fat_g": 4  "sodium_mg": 200  "carbohydrate_g": 40  "fiber_g": 
919,true,{"recipe_name": "Durian Curry"  "servings_estimated": 1  "per_serving": {"calories": 540  "total_fat_g": 32  "saturated_fat_g": 19  "sodium_mg": 450  "carbohydrate_g": 60  "fiber_g": 4  "sugars_g": 40
