experiment_id,ingredient_id,name_original,name_original,name_en,name_en
792,5224,chicken breast,potatoes,chicken breast,potatoes
792,5224,chicken breast,potato starch,chicken breast,potato starch
792,5224,chicken breast,water,chicken breast,water
792,5225,Japanese curry powder,bacon,Japanese curry powder,bacon
792,5225,Japanese curry powder,guanciale,Japanese curry powder,guanciale
792,5225,Japanese curry powder,egg,Japanese curry powder,egg
792,5225,Japanese curry powder,egg yolk,Japanese curry powder,egg yolk
792,5225,Japanese curry powder,parmesan cheese,Japanese curry powder,parmesan cheese
792,5225,Japanese curry powder,black pepper,Japanese curry powder,black pepper
792,5225,Japanese curry powder,potatoes,Japanese curry powder,potatoes
792,5225,Japanese curry powder,potato starch,Japanese curry powder,potato starch
792,5225,Japanese curry powder,water,Japanese curry powder,water
792,5226,udon noodles,bacon,udon noodles,bacon
792,5226,udon noodles,guanciale,udon noodles,guanciale
792,5226,udon noodles,egg,udon noodles,egg
792,5226,udon noodles,egg yolk,udon noodles,egg yolk
792,5226,udon noodles,parmesan cheese,udon noodles,parmesan cheese
792,5226,udon noodles,black pepper,udon noodles,black pepper
792,5226,udon noodles,potatoes,udon noodles,potatoes
792,5226,udon noodles,potato starch,udon noodles,potato starch
792,5226,udon noodles,water,udon noodles,water
793,5227,Eggs,eggs,Eggs,eggs
793,5227,Eggs,butter,Eggs,butter
793,5227,Eggs,milk,Eggs,milk
793,5227,Eggs,sugar,Eggs,sugar
793,5227,Eggs,salt,Eggs,salt
793,5227,Eggs,baking powder,Eggs,baking powder
793,5227,Eggs,vanilla,Eggs,vanilla
793,5227,Eggs,cinnamon,Eggs,cinnamon
793,5227,Eggs,rice paper,Eggs,rice paper
793,5228,Butter,eggs,Butter,eggs
793,5228,Butter,butter,Butter,butter
793,5228,Butter,milk,Butter,milk
793,5228,Butter,sugar,Butter,sugar
793,5228,Butter,salt,Butter,salt
793,5228,Butter,baking powder,Butter,baking powder
793,5228,Butter,vanilla,Butter,vanilla
793,5228,Butter,cinnamon,Butter,cinnamon
793,5228,Butter,rice paper,Butter,rice paper
793,5229,Milk,eggs,Milk,eggs
793,5229,Milk,butter,Milk,butter
793,5229,Milk,milk,Milk,milk
793,5229,Milk,sugar,Milk,sugar
793,5229,Milk,salt,Milk,salt
793,5229,Milk,baking powder,Milk,baking powder
793,5229,Milk,vanilla,Milk,vanilla
793,5229,Milk,cinnamon,Milk,cinnamon
793,5229,Milk,rice paper,Milk,rice paper
793,5230,Sugar,eggs,Sugar,eggs
793,5230,Sugar,butter,Sugar,butter
793,5230,Sugar,milk,Sugar,milk
793,5230,Sugar,sugar,Sugar,sugar
793,5230,Sugar,salt,Sugar,salt
793,5230,Sugar,baking powder,Sugar,baking powder
793,5230,Sugar,vanilla,Sugar,vanilla
793,5230,Sugar,cinnamon,Sugar,cinnamon
793,5230,Sugar,rice paper,Sugar,rice paper
793,5231,Salt,eggs,Salt,eggs
793,5231,Salt,butter,Salt,butter
793,5231,Salt,milk,Salt,milk
793,5231,Salt,sugar,Salt,sugar
793,5231,Salt,salt,Salt,salt
793,5231,Salt,baking powder,Salt,baking powder
793,5231,Salt,vanilla,Salt,vanilla
793,5231,Salt,cinnamon,Salt,cinnamon
793,5231,Salt,rice paper,Salt,rice paper
793,5232,Baking Powder,eggs,Baking Powder,eggs
793,5232,Baking Powder,butter,Baking Powder,butter
793,5232,Baking Powder,milk,Baking Powder,milk
793,5232,Baking Powder,sugar,Baking Powder,sugar
793,5232,Baking Powder,salt,Baking Powder,salt
793,5232,Baking Powder,baking powder,Baking Powder,baking powder
793,5232,Baking Powder,vanilla,Baking Powder,vanilla
793,5232,Baking Powder,cinnamon,Baking Powder,cinnamon
793,5232,Baking Powder,rice paper,Baking Powder,rice paper
793,5233,Vanilla,eggs,Vanilla,eggs
793,5233,Vanilla,butter,Vanilla,butter
793,5233,Vanilla,milk,Vanilla,milk
793,5233,Vanilla,sugar,Vanilla,sugar
793,5233,Vanilla,salt,Vanilla,salt
793,5233,Vanilla,baking powder,Vanilla,baking powder
793,5233,Vanilla,vanilla,Vanilla,vanilla
793,5233,Vanilla,cinnamon,Vanilla,cinnamon
793,5233,Vanilla,rice paper,Vanilla,rice paper
793,5234,Cinnamon,eggs,Cinnamon,eggs
793,5234,Cinnamon,butter,Cinnamon,butter
793,5234,Cinnamon,milk,Cinnamon,milk
793,5234,Cinnamon,sugar,Cinnamon,sugar
793,5234,Cinnamon,salt,Cinnamon,salt
793,5234,Cinnamon,baking powder,Cinnamon,baking powder
793,5234,Cinnamon,vanilla,Cinnamon,vanilla
793,5234,Cinnamon,cinnamon,Cinnamon,cinnamon
793,5234,Cinnamon,rice paper,Cinnamon,rice paper
793,5235,Rice Paper,eggs,Rice Paper,eggs
793,5235,Rice Paper,butter,Rice Paper,butter
793,5235,Rice Paper,milk,Rice Paper,milk
793,5235,Rice Paper,sugar,Rice Paper,sugar
793,5235,Rice Paper,salt,Rice Paper,salt
793,5235,Rice Paper,baking powder,Rice Paper,baking powder
793,5235,Rice Paper,vanilla,Rice Paper,vanilla
793,5235,Rice Paper,cinnamon,Rice Paper,cinnamon
793,5235,Rice Paper,rice paper,Rice Paper,rice paper
793,5236,Water,eggs,Water,eggs
793,5236,Water,butter,Water,butter
793,5236,Water,milk,Water,milk
793,5236,Water,sugar,Water,sugar
793,5236,Water,salt,Water,salt
793,5236,Water,baking powder,Water,baking powder
793,5236,Water,vanilla,Water,vanilla
793,5236,Water,cinnamon,Water,cinnamon
793,5236,Water,rice paper,Water,rice paper
794,5237,butter,butter,Butter,butter
794,5237,butter,sugar,Butter,sugar
794,5237,butter,instant coffee,Butter,instant coffee
794,5237,butter,egg,Butter,egg
794,5237,butter,vanilla,Butter,vanilla
794,5237,butter,flour,Butter,flour
794,5237,butter,baking powder,Butter,baking powder
794,5237,butter,salt,Butter,salt
794,5237,butter,flaky salt,Butter,flaky salt
794,5238,sugar,butter,Sugar,butter
794,5238,sugar,sugar,Sugar,sugar
794,5238,sugar,instant coffee,Sugar,instant coffee
794,5238,sugar,egg,Sugar,egg
794,5238,sugar,vanilla,Sugar,vanilla
794,5238,sugar,flour,Sugar,flour
794,5238,sugar,baking powder,Sugar,baking powder
794,5238,sugar,salt,Sugar,salt
794,5238,sugar,flaky salt,Sugar,flaky salt
794,5239,flour,butter,Flour,butter
794,5239,flour,sugar,Flour,sugar
794,5239,flour,instant coffee,Flour,instant coffee
794,5239,flour,egg,Flour,egg
794,5239,flour,vanilla,Flour,vanilla
794,5239,flour,flour,Flour,flour
794,5239,flour,baking powder,Flour,baking powder
794,5239,flour,salt,Flour,salt
794,5239,flour,flaky salt,Flour,flaky salt
794,5240,egg,butter,Egg,butter
794,5240,egg,sugar,Egg,sugar
794,5240,egg,instant coffee,Egg,instant coffee
794,5240,egg,egg,Egg,egg
794,5240,egg,vanilla,Egg,vanilla
794,5240,egg,flour,Egg,flour
794,5240,egg,baking powder,Egg,baking powder
794,5240,egg,salt,Egg,salt
794,5240,egg,flaky salt,Egg,flaky salt
794,5241,vanilla,butter,Vanilla,butter
794,5241,vanilla,sugar,Vanilla,sugar
794,5241,vanilla,instant coffee,Vanilla,instant coffee
794,5241,vanilla,egg,Vanilla,egg
794,5241,vanilla,vanilla,Vanilla,vanilla
794,5241,vanilla,flour,Vanilla,flour
794,5241,vanilla,baking powder,Vanilla,baking powder
794,5241,vanilla,salt,Vanilla,salt
794,5241,vanilla,flaky salt,Vanilla,flaky salt
794,5242,baking powder,butter,Baking Powder,butter
794,5242,baking powder,sugar,Baking Powder,sugar
794,5242,baking powder,instant coffee,Baking Powder,instant coffee
794,5242,baking powder,egg,Baking Powder,egg
794,5242,baking powder,vanilla,Baking Powder,vanilla
794,5242,baking powder,flour,Baking Powder,flour
794,5242,baking powder,baking powder,Baking Powder,baking powder
794,5242,baking powder,salt,Baking Powder,salt
794,5242,baking powder,flaky salt,Baking Powder,flaky salt
794,5243,salt,butter,Salt,butter
794,5243,salt,sugar,Salt,sugar
794,5243,salt,instant coffee,Salt,instant coffee
794,5243,salt,egg,Salt,egg
794,5243,salt,vanilla,Salt,vanilla
794,5243,salt,flour,Salt,flour
794,5243,salt,baking powder,Salt,baking powder
794,5243,salt,salt,Salt,salt
794,5243,salt,flaky salt,Salt,flaky salt
794,5244,coffee,butter,Coffee,butter
794,5244,coffee,sugar,Coffee,sugar
794,5244,coffee,instant coffee,Coffee,instant coffee
794,5244,coffee,egg,Coffee,egg
794,5244,coffee,vanilla,Coffee,vanilla
794,5244,coffee,flour,Coffee,flour
794,5244,coffee,baking powder,Coffee,baking powder
794,5244,coffee,salt,Coffee,salt
794,5244,coffee,flaky salt,Coffee,flaky salt
795,5245,,white bread,Flour,white bread
795,5245,,butter,Flour,butter
795,5245,,sugar,Flour,sugar
795,5245,,eggs,Flour,eggs
795,5245,,instant coffee,Flour,instant coffee
795,5245,,hot water,Flour,hot water
795,5245,,vanilla,Flour,vanilla
795,5245,,flour,Flour,flour
795,5246,,white bread,Eggs,white bread
795,5246,,butter,Eggs,butter
795,5246,,sugar,Eggs,sugar
795,5246,,eggs,Eggs,eggs
795,5246,,instant coffee,Eggs,instant coffee
795,5246,,hot water,Eggs,hot water
795,5246,,vanilla,Eggs,vanilla
795,5246,,flour,Eggs,flour
795,5247,,white bread,Sugar,white bread
795,5247,,butter,Sugar,butter
795,5247,,sugar,Sugar,sugar
795,5247,,eggs,Sugar,eggs
795,5247,,instant coffee,Sugar,instant coffee
795,5247,,hot water,Sugar,hot water
795,5247,,vanilla,Sugar,vanilla
795,5247,,flour,Sugar,flour
795,5248,,white bread,Butter,white bread
795,5248,,butter,Butter,butter
795,5248,,sugar,Butter,sugar
795,5248,,eggs,Butter,eggs
795,5248,,instant coffee,Butter,instant coffee
795,5248,,hot water,Butter,hot water
795,5248,,vanilla,Butter,vanilla
795,5248,,flour,Butter,flour
795,5249,,white bread,Milk,white bread
795,5249,,butter,Milk,butter
795,5249,,sugar,Milk,sugar
795,5249,,eggs,Milk,eggs
795,5249,,instant coffee,Milk,instant coffee
795,5249,,hot water,Milk,hot water
795,5249,,vanilla,Milk,vanilla
795,5249,,flour,Milk,flour
795,5250,,white bread,Instant Coffee,white bread
795,5250,,butter,Instant Coffee,butter
795,5250,,sugar,Instant Coffee,sugar
795,5250,,eggs,Instant Coffee,eggs
795,5250,,instant coffee,Instant Coffee,instant coffee
795,5250,,hot water,Instant Coffee,hot water
795,5250,,vanilla,Instant Coffee,vanilla
795,5250,,flour,Instant Coffee,flour
795,5251,,white bread,Vanilla,white bread
795,5251,,butter,Vanilla,butter
795,5251,,sugar,Vanilla,sugar
795,5251,,eggs,Vanilla,eggs
795,5251,,instant coffee,Vanilla,instant coffee
795,5251,,hot water,Vanilla,hot water
795,5251,,vanilla,Vanilla,vanilla
795,5251,,flour,Vanilla,flour
796,5252,Potatoes,potatoes,Potatoes,potatoes
796,5252,Potatoes,garlic oil,Potatoes,garlic oil
796,5252,Potatoes,salt,Potatoes,salt
796,5252,Potatoes,salmon,Potatoes,salmon
796,5252,Potatoes,Japanese mayo,Potatoes,Japanese mayo
796,5252,Potatoes,spring onions,Potatoes,spring onions
796,5252,Potatoes,tobiko,Potatoes,tobiko
796,5253,Garlic,potatoes,Garlic,potatoes
796,5253,Garlic,garlic oil,Garlic,garlic oil
796,5253,Garlic,salt,Garlic,salt
796,5253,Garlic,salmon,Garlic,salmon
796,5253,Garlic,Japanese mayo,Garlic,Japanese mayo
796,5253,Garlic,spring onions,Garlic,spring onions
796,5253,Garlic,tobiko,Garlic,tobiko
796,5254,Olive oil,potatoes,Garlic Oil,potatoes
796,5254,Olive oil,garlic oil,Garlic Oil,garlic oil
796,5254,Olive oil,salt,Garlic Oil,salt
796,5254,Olive oil,salmon,Garlic Oil,salmon
796,5254,Olive oil,Japanese mayo,Garlic Oil,Japanese mayo
796,5254,Olive oil,spring onions,Garlic Oil,spring onions
796,5254,Olive oil,tobiko,Garlic Oil,tobiko
796,5255,Salt,potatoes,Salt,potatoes
796,5255,Salt,garlic oil,Salt,garlic oil
796,5255,Salt,salt,Salt,salt
796,5255,Salt,salmon,Salt,salmon
796,5255,Salt,Japanese mayo,Salt,Japanese mayo
796,5255,Salt,spring onions,Salt,spring onions
796,5255,Salt,tobiko,Salt,tobiko
796,5256,Salmon,potatoes,Salmon,potatoes
796,5256,Salmon,garlic oil,Salmon,garlic oil
796,5256,Salmon,salt,Salmon,salt
796,5256,Salmon,salmon,Salmon,salmon
796,5256,Salmon,Japanese mayo,Salmon,Japanese mayo
796,5256,Salmon,spring onions,Salmon,spring onions
796,5256,Salmon,tobiko,Salmon,tobiko
796,5257,Japanese mayo,potatoes,Mayonnaise,potatoes
796,5257,Japanese mayo,garlic oil,Mayonnaise,garlic oil
796,5257,Japanese mayo,salt,Mayonnaise,salt
796,5257,Japanese mayo,salmon,Mayonnaise,salmon
796,5257,Japanese mayo,Japanese mayo,Mayonnaise,Japanese mayo
796,5257,Japanese mayo,spring onions,Mayonnaise,spring onions
796,5257,Japanese mayo,tobiko,Mayonnaise,tobiko
796,5258,Spring onions,potatoes,Chopped Spring Onions,potatoes
796,5258,Spring onions,garlic oil,Chopped Spring Onions,garlic oil
796,5258,Spring onions,salt,Chopped Spring Onions,salt
796,5258,Spring onions,salmon,Chopped Spring Onions,salmon
796,5258,Spring onions,Japanese mayo,Chopped Spring Onions,Japanese mayo
796,5258,Spring onions,spring onions,Chopped Spring Onions,spring onions
796,5258,Spring onions,tobiko,Chopped Spring Onions,tobiko
796,5259,Tobiko,potatoes,Tobiko,potatoes
796,5259,Tobiko,garlic oil,Tobiko,garlic oil
796,5259,Tobiko,salt,Tobiko,salt
796,5259,Tobiko,salmon,Tobiko,salmon
796,5259,Tobiko,Japanese mayo,Tobiko,Japanese mayo
796,5259,Tobiko,spring onions,Tobiko,spring onions
796,5259,Tobiko,tobiko,Tobiko,tobiko
801,5288,makkay,flour,flour,flour
801,5288,makkay,sugar,flour,sugar
801,5288,makkay,egg,flour,egg
801,5288,makkay,warm ,flour,warm milk
801,5288,makkay,tomat,flour,tomato
801,5288,makkay,mozza,flour,mozzarella
801,5289,cukurca,flour,sugar,flour
801,5289,cukurca,sugar,sugar,sugar
801,5289,cukurca,egg,sugar,egg
801,5289,cukurca,warm ,sugar,warm milk
801,5289,cukurca,tomat,sugar,tomato
801,5289,cukurca,mozza,sugar,mozzarella
801,5290,tuzu,flour,salt,flour
801,5290,tuzu,sugar,salt,sugar
801,5290,tuzu,egg,salt,egg
801,5290,tuzu,warm ,salt,warm milk
801,5290,tuzu,tomat,salt,tomato
801,5290,tuzu,mozza,salt,mozzarella
801,5291,kahve,flour,yeast,flour
801,5291,kahve,sugar,yeast,sugar
801,5291,kahve,egg,yeast,egg
801,5291,kahve,warm ,yeast,warm milk
801,5291,kahve,tomat,yeast,tomato
801,5291,kahve,mozza,yeast,mozzarella
801,5292,yumurta,flour,egg,flour
801,5292,yumurta,sugar,egg,sugar
801,5292,yumurta,egg,egg,egg
801,5292,yumurta,warm ,egg,warm milk
801,5292,yumurta,tomat,egg,tomato
801,5292,yumurta,mozza,egg,mozzarella
801,5293,süt,flour,milk,flour
801,5293,süt,sugar,milk,sugar
801,5293,süt,egg,milk,egg
801,5293,süt,warm ,milk,warm milk
801,5293,süt,tomat,milk,tomato
801,5293,süt,mozza,milk,mozzarella
801,5294,sirk,flour,olive oil,flour
801,5294,sirk,sugar,olive oil,sugar
801,5294,sirk,egg,olive oil,egg
801,5294,sirk,warm ,olive oil,warm milk
801,5294,sirk,tomat,olive oil,tomato
801,5294,sirk,mozza,olive oil,mozzarella
801,5295,arac,flour,arugula,flour
801,5295,arac,sugar,arugula,sugar
801,5295,arac,egg,arugula,egg
801,5295,arac,warm ,arugula,warm milk
801,5295,arac,tomat,arugula,tomato
801,5295,arac,mozza,arugula,mozzarella
801,5296,cured egg yolks,flour,,flour
801,5296,cured egg yolks,sugar,,sugar
801,5296,cured egg yolks,egg,,egg
801,5296,cured egg yolks,warm ,,warm milk
801,5296,cured egg yolks,tomat,,tomato
801,5296,cured egg yolks,mozza,,mozzarella
801,5297,karabiber,flour,black pepper,flour
801,5297,karabiber,sugar,black pepper,sugar
801,5297,karabiber,egg,black pepper,egg
801,5297,karabiber,warm ,black pepper,warm milk
801,5297,karabiber,tomat,black pepper,tomato
801,5297,karabiber,mozza,black pepper,mozzarella
802,5298,Apple,apple,Apple,apple
802,5299,,apple,No additional ingredients needed,apple
803,5300,bagels,bagel,Bagels,bagels
803,5300,bagels,melte,Bagels,melted butter
803,5300,bagels,honey,Bagels,honey
803,5301,melted butter,bagel,Butter,bagels
803,5301,melted butter,melte,Butter,melted butter
803,5301,melted butter,honey,Butter,honey
803,5302,honey,bagel,Honey,bagels
803,5302,honey,melte,Honey,melted butter
803,5302,honey,honey,Honey,honey
803,5303,salt,bagel,Salt,bagels
803,5303,salt,melte,Salt,melted butter
803,5303,salt,honey,Salt,honey
803,5304,MSG (optional),bagel,MSG,bagels
803,5304,MSG (optional),melte,MSG,melted butter
803,5304,MSG (optional),honey,MSG,honey
803,5305,parsley powder,bagel,Parsley Powder,bagels
803,5305,parsley powder,melte,Parsley Powder,melted butter
803,5305,parsley powder,honey,Parsley Powder,honey
804,5306,Japanese potatoes,potat,Japanese Potatoes,potatoes
804,5306,Japanese potatoes,salmo,Japanese Potatoes,salmon
804,5306,Japanese potatoes,Japan,Japanese Potatoes,Japanese mayo
804,5306,Japanese potatoes,sprin,Japanese Potatoes,spring onions
804,5307,salmon,potat,Salmon,potatoes
804,5307,salmon,salmo,Salmon,salmon
804,5307,salmon,Japan,Salmon,Japanese mayo
804,5307,salmon,sprin,Salmon,spring onions
804,5308,garlic,potat,Garlic,potatoes
804,5308,garlic,salmo,Garlic,salmon
804,5308,garlic,Japan,Garlic,Japanese mayo
804,5308,garlic,sprin,Garlic,spring onions
804,5309,salt,potat,Salt,potatoes
804,5309,salt,salmo,Salt,salmon
804,5309,salt,Japan,Salt,Japanese mayo
804,5309,salt,sprin,Salt,spring onions
804,5310,garlic oil,potat,Garlic Oil,potatoes
804,5310,garlic oil,salmo,Garlic Oil,salmon
804,5310,garlic oil,Japan,Garlic Oil,Japanese mayo
804,5310,garlic oil,sprin,Garlic Oil,spring onions
804,5311,Japanese mayo,potat,Japanese Mayo,potatoes
804,5311,Japanese mayo,salmo,Japanese Mayo,salmon
804,5311,Japanese mayo,Japan,Japanese Mayo,Japanese mayo
804,5311,Japanese mayo,sprin,Japanese Mayo,spring onions
804,5312,spring onions,potat,Spring Onions,potatoes
804,5312,spring onions,salmo,Spring Onions,salmon
804,5312,spring onions,Japan,Spring Onions,Japanese mayo
804,5312,spring onions,sprin,Spring Onions,spring onions
804,5313,tobiko,potat,Tobiko,potatoes
804,5313,tobiko,salmo,Tobiko,salmon
804,5313,tobiko,Japan,Tobiko,Japanese mayo
804,5313,tobiko,sprin,Tobiko,spring onions
805,5314,Banana,banan,Banana,banana
805,5314,Banana,milk,Banana,milk
805,5314,Banana,whipp,Banana,whipping cream
805,5314,Banana,egg y,Banana,egg yolks
805,5315,Milk,banan,Milk,banana
805,5315,Milk,milk,Milk,milk
805,5315,Milk,whipp,Milk,whipping cream
805,5315,Milk,egg y,Milk,egg yolks
805,5316,Whipping cream,banan,Whipping cream,banana
805,5316,Whipping cream,milk,Whipping cream,milk
805,5316,Whipping cream,whipp,Whipping cream,whipping cream
805,5316,Whipping cream,egg y,Whipping cream,egg yolks
805,5317,Vanilla,banan,Vanilla,banana
805,5317,Vanilla,milk,Vanilla,milk
805,5317,Vanilla,whipp,Vanilla,whipping cream
805,5317,Vanilla,egg y,Vanilla,egg yolks
805,5318,Cinnamon powder,banan,Cinnamon powder,banana
805,5318,Cinnamon powder,milk,Cinnamon powder,milk
805,5318,Cinnamon powder,whipp,Cinnamon powder,whipping cream
805,5318,Cinnamon powder,egg y,Cinnamon powder,egg yolks
805,5319,Egg yolks,banan,Egg yolks,banana
805,5319,Egg yolks,milk,Egg yolks,milk
805,5319,Egg yolks,whipp,Egg yolks,whipping cream
805,5319,Egg yolks,egg y,Egg yolks,egg yolks
805,5320,Sugar,banan,Sugar,banana
805,5320,Sugar,milk,Sugar,milk
805,5320,Sugar,whipp,Sugar,whipping cream
805,5320,Sugar,egg y,Sugar,egg yolks
806,5321,,fried dace,,fried dace
806,5321,,garli,,garlic
806,5321,,pasta,,pasta
806,5322,,fried dace,,fried dace
806,5322,,garli,,garlic
806,5322,,pasta,,pasta
806,5323,,fried dace,,fried dace
806,5323,,garli,,garlic
806,5323,,pasta,,pasta
806,5324,,fried dace,,fried dace
806,5324,,garli,,garlic
806,5324,,pasta,,pasta
806,5325,,fried dace,,fried dace
806,5325,,garli,,garlic
806,5325,,pasta,,pasta
806,5326,,fried dace,,fried dace
806,5326,,garli,,garlic
806,5326,,pasta,,pasta
807,5327,eggs,eggs,Eggs,eggs
807,5327,eggs,sugar,Eggs,sugar
807,5327,eggs,gluti,Eggs,glutinous rice flour
807,5328,sugar,eggs,Sugar,eggs
807,5328,sugar,sugar,Sugar,sugar
807,5328,sugar,gluti,Sugar,glutinous rice flour
807,5329,milk,eggs,Milk,eggs
807,5329,milk,sugar,Milk,sugar
807,5329,milk,gluti,Milk,glutinous rice flour
807,5330,butter,eggs,Butter,eggs
807,5330,butter,sugar,Butter,sugar
807,5330,butter,gluti,Butter,glutinous rice flour
807,5331,glutinous rice flour,eggs,Glutinous Rice Flour,eggs
807,5331,glutinous rice flour,sugar,Glutinous Rice Flour,sugar
807,5331,glutinous rice flour,gluti,Glutinous Rice Flour,glutinous rice flour
807,5332,tapioca flour,eggs,Tapioca Flour,eggs
807,5332,tapioca flour,sugar,Tapioca Flour,sugar
807,5332,tapioca flour,gluti,Tapioca Flour,glutinous rice flour
807,5333,vanilla,eggs,Vanilla,eggs
807,5333,vanilla,sugar,Vanilla,sugar
807,5333,vanilla,gluti,Vanilla,glutinous rice flour
808,5334,,butte,,butter
808,5334,,Milo ,,Milo powder
808,5334,,Mary ,,Mary biscuits
808,5335,,butte,butter,butter
808,5335,,Milo ,butter,Milo powder
808,5335,,Mary ,butter,Mary biscuits
808,5336,,butte,Milo powder,butter
808,5336,,Milo ,Milo powder,Milo powder
808,5336,,Mary ,Milo powder,Mary biscuits
808,5337,,butte,cocoa powder,butter
808,5337,,Milo ,cocoa powder,Milo powder
808,5337,,Mary ,cocoa powder,Mary biscuits
808,5338,,butte,salt,butter
808,5338,,Milo ,salt,Milo powder
808,5338,,Mary ,salt,Mary biscuits
808,5339,,butte,condensed milk,butter
808,5339,,Milo ,condensed milk,Milo powder
808,5339,,Mary ,condensed milk,Mary biscuits
808,5340,,butte,vanilla,butter
808,5340,,Milo ,vanilla,Milo powder
808,5340,,Mary ,vanilla,Mary biscuits
808,5341,,butte,cream,butter
808,5341,,Milo ,cream,Milo powder
808,5341,,Mary ,cream,Mary biscuits
808,5342,,butte,biscuits,butter
808,5342,,Milo ,biscuits,Milo powder
808,5342,,Mary ,biscuits,Mary biscuits
808,5343,,butte,chocolate sauce,butter
808,5343,,Milo ,chocolate sauce,Milo powder
808,5343,,Mary ,chocolate sauce,Mary biscuits
809,5344,butter,cake ,Butter,cake flour
809,5344,butter,egg w,Butter,egg whites
809,5344,butter,sugar,Butter,sugar
809,5345,milk,cake ,Milk,cake flour
809,5345,milk,egg w,Milk,egg whites
809,5345,milk,sugar,Milk,sugar
809,5346,cake flour,cake ,Cake Flour,cake flour
809,5346,cake flour,egg w,Cake Flour,egg whites
809,5346,cake flour,sugar,Cake Flour,sugar
809,5347,egg yolks,cake ,Egg Yolks,cake flour
809,5347,egg yolks,egg w,Egg Yolks,egg whites
809,5347,egg yolks,sugar,Egg Yolks,sugar
809,5348,vanilla,cake ,Vanilla,cake flour
809,5348,vanilla,egg w,Vanilla,egg whites
809,5348,vanilla,sugar,Vanilla,sugar
809,5349,salt,cake ,Salt,cake flour
809,5349,salt,egg w,Salt,egg whites
809,5349,salt,sugar,Salt,sugar
809,5350,egg whites,cake ,Egg Whites,cake flour
809,5350,egg whites,egg w,Egg Whites,egg whites
809,5350,egg whites,sugar,Egg Whites,sugar
809,5351,sugar,cake ,Sugar,cake flour
809,5351,sugar,egg w,Sugar,egg whites
809,5351,sugar,sugar,Sugar,sugar
810,5352,,centu,,century egg
810,5352,,bacon,,bacon
810,5352,,chees,,cheese
810,5353,,centu,,century egg
810,5353,,bacon,,bacon
810,5353,,chees,,cheese
810,5354,,centu,,century egg
810,5354,,bacon,,bacon
810,5354,,chees,,cheese
810,5355,,centu,,century egg
810,5355,,bacon,,bacon
810,5355,,chees,,cheese
810,5356,,centu,,century egg
810,5356,,bacon,,bacon
810,5356,,chees,,cheese
811,,,ginger,,ginger
811,,,spring onion,,spring onion
811,,,salt,,salt
811,,,coconut milk,,coconut milk
812,,,ginger,,ginger
812,,,scallion,,scallion
812,,,garlic,,garlic
812,,,butter,,butter
813,5357,chicken,onion,chicken,onion
813,5357,chicken,apple,chicken,apple
813,5357,chicken,carrot,chicken,carrot
813,5357,chicken,napa cabbage,chicken,napa cabbage
813,5357,chicken,chicken,chicken,chicken
813,5358,onion,onion,onion,onion
813,5358,onion,apple,onion,apple
813,5358,onion,carrot,onion,carrot
813,5358,onion,napa cabbage,onion,napa cabbage
813,5358,onion,chicken,onion,chicken
813,5359,apple,onion,apple,onion
813,5359,apple,apple,apple,apple
813,5359,apple,carrot,apple,carrot
813,5359,apple,napa cabbage,apple,napa cabbage
813,5359,apple,chicken,apple,chicken
813,5360,carrot,onion,carrot,onion
813,5360,carrot,apple,carrot,apple
813,5360,carrot,carrot,carrot,carrot
813,5360,carrot,napa cabbage,carrot,napa cabbage
813,5360,carrot,chicken,carrot,chicken
813,5361,napa cabbage,onion,napa cabbage,onion
813,5361,napa cabbage,apple,napa cabbage,apple
813,5361,napa cabbage,carrot,napa cabbage,carrot
813,5361,napa cabbage,napa cabbage,napa cabbage,napa cabbage
813,5361,napa cabbage,chicken,napa cabbage,chicken
813,5362,spring onion,onion,spring onion,onion
813,5362,spring onion,apple,spring onion,apple
813,5362,spring onion,carrot,spring onion,carrot
813,5362,spring onion,napa cabbage,spring onion,napa cabbage
813,5362,spring onion,chicken,spring onion,chicken
813,5363,ginger,onion,ginger,onion
813,5363,ginger,apple,ginger,apple
813,5363,ginger,carrot,ginger,carrot
813,5363,ginger,napa cabbage,ginger,napa cabbage
813,5363,ginger,chicken,ginger,chicken
813,5364,goji berries,onion,goji berries,onion
813,5364,goji berries,apple,goji berries,apple
813,5364,goji berries,carrot,goji berries,carrot
813,5364,goji berries,napa cabbage,goji berries,napa cabbage
813,5364,goji berries,chicken,goji berries,chicken
814,5365,,century egg,,century egg
814,5365,,green chilies,,green chilies
814,5365,,garlic,,garlic
814,5366,,century egg,,century egg
814,5366,,green chilies,,green chilies
814,5366,,garlic,,garlic
814,5367,,century egg,,century egg
814,5367,,green chilies,,green chilies
814,5367,,garlic,,garlic
814,5368,,century egg,,century egg
814,5368,,green chilies,,green chilies
814,5368,,garlic,,garlic
814,5369,,century egg,,century egg
814,5369,,green chilies,,green chilies
814,5369,,garlic,,garlic
814,5370,,century egg,,century egg
814,5370,,green chilies,,green chilies
814,5370,,garlic,,garlic
814,5371,,century egg,,century egg
814,5371,,green chilies,,green chilies
814,5371,,garlic,,garlic
814,5372,,century egg,,century egg
814,5372,,green chilies,,green chilies
814,5372,,garlic,,garlic
815,5373,Cocoa Rice,Coco Crunch,Cocoa Rice,Coco Crunch
815,5373,Cocoa Rice,strawberry,Cocoa Rice,strawberry
815,5374,Sugar,Coco Crunch,Sugar,Coco Crunch
815,5374,Sugar,strawberry,Sugar,strawberry
