experiment_id,ingredient_id,name_en,estimated_weight_g
441,2991,egg or egg white,138.0
441,2992,water,50.0
441,2993,cornstarch,3.8
442,2994,potatoes,200.0
442,2995,creame,350.0
442,2996,onions,90.0
442,2997,carrots,150.0
442,2998,chickens (already cooked),200.0
442,2999,Japanese Curry (block),100.0
442,3000,udon noodles (already cooked),195.0
443,3001,eggs,300.0
443,3002,butter,50.0
443,3003,milk,100.0
443,3004,sugar,50.0
443,3005,salt,5.0
443,3006,baking powder,15.0
443,3007,vanilla extract,15.0
443,3008,cinnamon,15.0
444,3009,butter,100.0
444,3010,sugar,100.0
444,3011,instant coffee,250.0
444,3012,egg,50.0
444,3013,vanilla extract,0.0
444,3014,flaky salt,0.0
444,3015,flour,164.0
444,3016,baking powder,0.0
444,3017,salt,0.0
445,3018,white bread,250.0
445,3019,butter,25.0
445,3020,sugar,15.0
445,3021,egg,50.0
445,3022,instant coffee,5.0
445,3023,vanilla extract,3.0
445,3024,flour,15.0
446,3025,Potato,200.0
446,3026,Garlic Oil,5.0
446,3027,Salt,5.0
446,3028,Salmon,200.0
446,3029,Japanese Mayo,30.0
446,3030,Spring Onion,15.0
446,3031,Tobiko (Japanese Flying Fish Roe),25.0
447,3032,mandarin oranges,300.0
447,3033,palm sugar,48.0
447,3034,eggs,80.0
447,3035,flour,95.0
447,3036,baking powder,0.0
447,3037,baking soda,0.0
447,3038,salt,0.0
448,3039,Super Ring,750.0
448,3040,Cooked Rice,250.0
448,3041,Seaweed,70.0
448,3042,Sesame Seeds,20.0
448,3043,Sesame Oil,20.0
448,3044,Ground Beef Bulgogi,25.0
449,3045,eggs,180.0
449,3046,sugar,40.0
449,3047,heavy cream,148.0
449,3048,Thai tea leaves,27.3
449,3049,coconut flakes,50.0
450,3050,watermelon,100.0
450,3051,tomato,50.0
450,3052,mozzarella cheese,30.0
450,3053,basil,30.0
450,3054,olive oil,17.0
450,3055,balsamic vinegar,5.0
450,3056,salt,2.0
450,3057,black pepper,2.0
450,3058,prosciutto ham,30.0
451,3059,baking powder,1200.0
451,3060,yeast,800.0
451,3061,flour,1000.0
451,3062,sugar,100.0
451,3063,salt,60.0
451,3064,egg,400.0
451,3065,warm milk,180.0
451,3066,tomato,400.0
451,3067,mozzarella,400.0
451,3068,prosciutto,180.0
451,3069,arugula,100.0
451,3070,olive oil,70.0
451,3071,cured egg yolk,100.0
451,3072,black pepper,35.0
452,3073,apple,120.0
453,3074,bagel,150.0
453,3075,butter,20.0
453,3076,honey,25.0
453,3077,salt,1.0
453,3078,parsley powder,2.0
454,3079,potato,100.0
454,3080,garlic oil,10.0
454,3081,Japanese mayo,25.0
454,3082,spring onion,3.0
454,3083,salmon,250.0
454,3084,tobiko,25.0
455,3085,banana,170.0
455,3086,milk,200.0
455,3087,whipping cream,200.0
455,3088,vanilla extract,0.0
455,3089,cinnamon powder,0.0
455,3090,egg yolks,100.0
455,3091,sugar,200.0
456,3092,fish fillet,250.0
456,3093,brined soybeans,200.0
456,3094,spaghetti,200.0
456,3095,extra virgin olive oil,30.0
456,3096,minced garlic cloves,14.0
457,3097,egg,100.0
457,3098,glutinous rice flour,21.0
457,3099,vanilla essence,4.0
457,3100,,160.0
457,3101,butter and sugar mixture,42.0
458,3102,butter,120.0
458,3103,milo powder,16.5
458,3104,cocoa powder,16.8
458,3105,salt,2.4
458,3106,condensed milk,437.5
458,3107,vanilla extract,0.0
458,3108,cream,190.5
458,3109,biscuits,384.6
458,3110,melted chocolate,135.4
459,3111,butter,14.0
459,3112,milk,40.0
459,3113,cake flour,30.0
459,3114,eggs,100.0
459,3115,vanilla extract,0.0
459,3116,salt,0.0
460,3117,century egg,100.0
460,3118,egg,50.0
460,3119,cheese,100.0
460,3120,black pepper,0.5
460,3121,bacon,25.0
461,3122,chicken,200.0
461,3123,ginger,20.0
461,3124,spring onion,40.0
461,3125,coconut milk,67.0
461,3126,chili sauce,12.8
462,3127,chicken,500.0
462,3128,ginger,50.0
462,3129,scallion,20.0
462,3130,salt and pepper,0.0
462,3131,water,500.0
462,3132,butter,25.0
462,3133,rice,200.0
462,3134,garlic,10.0
462,3135,ginger,50.0
462,3136,scallion,20.0
462,3137,lime,80.0
462,3138,chili,10.0
462,3139,oil,20.0
463,3140,vegetable mixture,200.0
463,3141,onion,50.0
463,3142,apple,70.0
463,3143,carrot,50.0
463,3144,napa cabbage,50.0
463,3145,chicken,250.0
463,3146,spring onion,50.0
463,3147,ginger,20.0
463,3148,goji berry,30.0
464,3149,century egg,80.0
464,3150,green chili,50.0
464,3151,garlic,15.0
464,3152,salt,2.0
464,3153,soy sauce,14.0
464,3154,vinegar,20.0
464,3155,sesame,20.0
465,3156,Coco Crunch Base,50.0
465,3157,Strawberries,85.0
466,3158,corn,400.0
466,3159,sauteed brown butter corn,120.0
466,3160,canned cream corn,300.0
466,3161,milk,1900.0
466,3162,egg yolks,100.0
466,3163,sugar,100.0
466,3164,flour,50.0
466,3165,cornstarch,30.0
466,3166,vanilla extract,13.0
466,3167,rum,47.0
466,3168,crispy oats,240.0
466,3169,whipped cream,318.0
467,3170,puff pastry,200.0
467,3171,cinnamon sugar,10.0
468,3172,butter,120.0
468,3173,sugar,68.4
468,3174,egg,56.7
468,3175,vanilla essence,0.0
468,3176,flour,150.0
468,3177,baking butter,71.4
468,3178,salt,1.0
468,3179,black sesame seeds,45.9
468,3180,black sesame paste,97.1
469,3181,durian flesh,250.0
469,3182,curry paste,160.0
469,3183,chicken,250.0
469,3184,potatoes and carrots,300.0
470,3185,espresso concentrate,40.0
470,3186,dried longan,180.0
470,3187,lo-hon-gor or manfurt,180.0
470,3188,pandan leaves,25.0
470,3189,gula melaka (palm sugar),180.0
471,3190,fry,75.0
472,,,
473,3191,whipping cream,150.0
473,3192,condensed milk,125.0
473,3193,kante,67.0
473,3194,kante powder,28.0
473,3195,kante sheets,97.48
473,3196,miso caramel,139.4
473,3197,caramelized seaweed,54.78
474,3198,palm sugar,100.0
474,3199,butter,100.0
474,3200,coconut milk,250.0
474,3201,eggs,207.0
474,3202,cooking wine,100.0
474,3203,dragon fruit,400.0
475,3204,white bread,200.0
475,3205,butter,50.0
475,3206,jam Kaya,100.0
475,3207,cured yolk,50.0
476,3208,kimchi,150.0
476,3209,bread,50.0
476,3210,cheese,50.0
477,3211,bread flour,150.0
477,3212,all-purpose flour,100.0
477,3213,sugar,30.0
477,3214,salt,5.0
477,3215,yeast,3.0
477,3216,water,200.0
477,3217,butter,40.0
478,3218,leaves pandan,70.0
478,3219,milk coconut,50.0
478,3220,egg,150.0
478,3221,sugar,52.7
478,3222,salt,2.9
478,3223,oil,19.6
478,3224,flour,149.8
479,3225,Nescafé Gold Intensio,30.0
479,3226,palm sugar,200.0
479,3227,all-purpose flour,200.0
479,3228,coconut milk,180.0
479,3229,water,180.0
479,3230,salt,5.0
480,3231,garlic,50.0
480,3232,ginger,20.0
480,3233,chili pepper,50.0
480,3234,sichuan pepper,50.0
480,3235,sichuan pepper powder,5.0
480,3236,la gan ma spice oil,5.0
480,3237,egg,50.0
480,3238,heavy cream,50.0
480,3239,soy sauce,50.0
480,3240,sesame oil,50.0
480,3241,pasta spaghetti,200.0
480,3242,spring onion,40.0
481,3243,rose syrup,50.0
481,3244,evaporated milk,50.0
481,3245,fresh pandan leaves,50.0
481,3246,matcha powder,20.0
481,3247,ice,30.0
481,3248,fresh milk,50.0
482,3249,spicy pollack roe,150.0
482,3250,egg,200.0
482,3251,cream,138.0
482,3252,soy sauce,43.0
482,3253,cheese,140.0
482,3254,pasta,400.0
482,3255,mayonnaise,28.0
482,3256,cooking oil,42.0
482,3257,black pepper,42.0
483,3258,wheat flour,100.0
483,3259,golden syrup,50.0
483,3260,lye water (not provided standard value),100.0
483,3261,vegetable oil (if used),14.0
483,3262,beef,100.0
483,3263,mushroom duxelles,100.0
483,3264,parma ham,100.0
483,3265,pastry (if used),300.0
484,3266,ground beef,200.0
484,3267,onions,50.0
484,3268,kimchi,250.0
484,3269,tomato sauce,400.0
484,3270,broken up pasta pieces,150.0
484,3271,ricotta cheese,120.0
484,3272,mozzarella cheese,132.0
485,3273,egg whites,200.0
485,3274,sugar,10.0
485,3275,corn flour,5.0
485,3276,egg yolks,100.0
485,3277,flour,5.0
485,3278,salt,3.0
485,3279,milk,50.0
485,3280,oil for cooking,0.0
485,3281,honey,10.0
485,3282,soy sauce,5.0
485,3283,vanilla extract,5.0
486,3284,lotus root,100.0
486,3285,longan,20.0
486,3286,wolfberry,20.0
486,3287,litchi plum,20.0
486,3288,rock candy,20.0
486,3289,papaya,100.0
487,3290,peanut butter,235.0
487,3291,all-purpose flour,37.0
487,3292,sugar,23.0
487,3293,salt,2.0
487,3294,baking powder,2.0
487,3295,oil,2.5
487,3296,sesame oil,2.5
488,3297,pickled vegetables,50.0
488,3298,simple berries (blueberries  strawberries),150.0
488,3299,creamy dessert topping,100.0
488,3300,caramel sauce or sugar,14.0
489,3301,dough,100.0
489,3302,top dough,100.0
489,3303,pinaaple jam,250.0
489,3304,butter,30.0
489,3305,egg,0.0
489,3306,flour,300.0
489,3307,sugar,120.0
489,3308,vanilla extract,3.0
489,3309,baking powder,7.5
490,3310,porridge,400.0
490,3311,chicken broth,400.0
490,3312,chopped chicken,250.0
490,3313,abalone,250.0
490,3314,ginger,10.0
490,3315,spring onion,50.0
490,3316,puff pastry,250.0
490,3317,egg,50.0
491,3318,bacon or cured pork meat (guanciale),235.0
491,3319,egg(s),75.0
491,3320,Parmesan cheese (grated),256.0
491,3321,potato(s),130.0
491,3322,water,143.0
491,3323,potato flour or potato starch (for dough),25.0
492,3324,potato,150.0
492,3325,whipped cream,100.0
492,3326,onion,70.0
492,3327,carrot,75.0
492,3328,chicken,150.0
492,3329,Japanese curry powder,100.0
492,3330,udon noodles,100.0
493,3331,egg,50.0
493,3332,butter,20.0
493,3333,milk,25.0
493,3334,sugar,10.0
493,3335,salt,1.0
493,3336,baking powder,0.5
493,3337,vanilla extract,2.0
493,3338,cinnamon,2.0
493,3339,rice paper,500.0
494,3340,butter,100.0
494,3341,sugar,100.0
494,3342,instant coffee,100.0
494,3343,egg,50.0
494,3344,vanilla extract,4.0
494,3345,flour,250.0
494,3346,baking powder,5.0
494,3347,salt,2.0
495,3348,white bread,200.0
495,3349,butter,20.0
495,3350,sugar,5.0
495,3351,egg,50.0
495,3352,coffee powder,7.5
495,3353,water,5.0
495,3354,vanilla extract,5.0
495,3355,flour,5.0
496,3356,potato,150.0
496,3357,garlic oil,6.0
496,3358,salmon,200.0
496,3359,Japanese mayonnaise,14.0
496,3360,spring onion,35.0
496,3361,flying fish roe,5.0
497,3362,mandarin orange,300.0
497,3363,sugar,100.0
497,3364,egg,125.0
497,3365,flour,25.0
497,3366,baking powder,0.0
497,3367,baking soda,0.0
497,3368,salt,0.0
497,3369,butter,125.0
497,3370,cream,25.0
497,3371,palm sugar,50.0
498,3372,super ring,500.0
498,3373,rice,200.0
498,3374,seaweed,50.0
498,3375,sesame seeds,10.0
498,3376,sesame oil,15.0
498,3377,ground beef bulgogi,250.0
499,3378,egg,100.0
499,3379,sugar,100.0
499,3380,cream,100.0
499,3381,Thai tea leaves (or chai spices),50.0
499,3382,coconut flakes,100.0
500,3383,watermelon,150.0
500,3384,tomato,60.0
500,3385,mozzarella cheese,75.0
500,3386,basil leaf,10.0
500,3387,olive oil,14.0
500,3388,balsamic vinegar,20.0
500,3389,flaky sea salt,5.0
500,3390,black pepper,2.0
500,3391,prosciutto,75.0
501,3392,flour,100.0
501,3393,sugar,21.0
501,3394,salt,3.0
501,3395,baking powder,2.0
501,3396,yeast,1.0
501,3397,egg,60.0
501,3398,warm milk,26.4
501,3399,tomato,38.5
501,3400,mozzarella,84.5
501,3401,prosciutto,4.9
501,3402,arugula,17.4
501,3403,olive oil,3.9
501,3404,cured egg yolks,14.5
501,3405,black pepper,1.0
502,3406,Apple,150.0
503,3407,Bagels,200.0
503,3408,Butter,30.0
503,3409,Honey,30.0
503,3410,Salt,0.0
503,3411,Monosodium glutamate (MSG),0.0
503,3412,Parsley powder,0.0
504,3413,potatoes,150.0
504,3414,garlic oil,0.3
504,3415,salt,0.3
504,3416,salmon,200.0
504,3417,Japanese Mayo,15.0
504,3418,spring onions,30.0
504,3419,tobiko,30.0
505,3420,Banana,154.0
505,3421,Vanilla Extract,0.0
505,3422,Cinnamon Powder,2.5
505,3423,Egg Yolks,27.0
505,3424,Heavy Cream,76.0
505,3425,Sugar,30.0
506,3426,fried dace fillets or chunks of fish,150.0
506,3427,salted black beans,125.0
506,3428,pasta (such as spaghetti or linguine),150.0
506,3429,chopped garlic,50.0
506,3430,olive oil or any cooking oil,20.0
507,3431,Eggs,80.0
507,3432,Sugar,85.0
507,3433,Warm Milk,42.3
507,3434,Vanilla Extract,17.0
507,3435,Glutinous Rice Flour,42.3
507,3436,Tapioca Flour,42.3
507,3437,Butter,85.0
507,3438,Sugar (on top),42.3
508,3439,butter,25.0
508,3440,milo powder,5.24
508,3441,cocoa powder,5.24
508,3442,salt,2.62
508,3443,condensed milk,236.59
508,3444,vanilla extract,5.84
508,3445,cream (for adjusting texture),149.67
508,3446,biscuits (for layering),30.0
508,3447,chocolate sauce (for ganache),236.59
508,3448,melted chocolate and cream (for ganache),236.59
509,,,
510,3449,century egg,80.0
510,3450,regular egg,50.0
510,3451,cheese,120.0
510,3452,black pepper,0.5
510,3453,crispy bacon,50.0
510,3454,pasta,100.0
511,3455,chicken breast,450.0
511,3456,ginger root,42.5
511,3457,green onions,42.5
511,3458,instant coconut milk powder,42.5
511,3459,chili paste,42.5
512,3460,chicken breast,200.0
512,3461,water,500.0
512,3462,ginger,50.0
512,3463,green onion,50.0
512,3464,salt,0.0
512,3465,black pepper,5.0
512,3466,garlic clove,15.0
512,3467,white rice,150.0
512,3468,unsalted butter,30.0
512,3469,green lime,45.0
512,3470,red chili pepper,35.0
512,3471,fresh ginger root,25.0
512,3472,scallion  green part,30.0
513,3473,onion,450.0
513,3474,apple,100.0
513,3475,carrot,230.0
513,3476,napa cabbage,140.0
513,3477,spring onions,230.0
513,3478,gohi berries,260.0
513,3479,whole chicken,1250.0
514,3480,century egg,80.0
514,3481,green chili (serrano),80.0
514,3482,garlic,50.0
514,3483,salt,0.0
514,3484,sesame seed oil,5.0
514,3485,soy sauce (light),15.0
514,3486,rice vinegar (light),7.0
515,3487,Coco Crunch cereal,160.0
515,3488,strawberries,85.0
516,3489,corn  frozen or canned,426.0
516,3490,butter  unsalted and melted with a small amount of salt,79.0
516,3491,whole milk or cream,283.0
516,3492,all-purpose flour,7.5
516,3493,corn starch or corn flour,3.8
516,3494,vanilla extract,1.8
516,3495,brandy or rum (optional),2.6
516,3496,rolled oats,7.5
516,3497,icing (powdered) or confectioners' sugar,3.8
516,3498,milk,14.8
517,3499,Frozen puff pastry,150.0
517,3500,Cinnamon sugar,26.0
518,3501,butter,50.0
518,3502,sugar,50.0
518,3503,egg,56.7
518,3504,vanilla extract,0.0
518,3505,all-purpose flour,75.0
518,3506,baking butter,50.0
518,3507,salt,50.0
518,3508,black sesame seeds,50.0
518,3509,black sesame paste,50.0
519,3510,chicken curry base,100.0
519,3511,curry paste,50.0
519,3512,chicken,150.0
519,3513,potatoes and carrots,100.0
519,3514,smashed durian,50.0
520,3515,dried longan (jabutí),25.0
520,3516,lehong (or mangel wurtz),12.5
520,3517,screwpine (or pandan) leaves,25.0
520,3518,tubacang (or star anise or lakjud) sugar,10.0
520,3519,espresso (coffee concentrate),25.0
521,3520,,0.0
521,3521,,0.0
522,,,
523,3522,Kante Ice Cream,75.0
523,3523,Kante Powder,30.0
523,3524,Condensed Milk,28.0
523,3525,Whipped Cream,47.0
523,3526,Kante Sheets,16.0
523,3527,Miso Caramel,20.0
523,3528,Crispy Seaweed Snack,10.0
524,3529,palm sugar or gula melaka,50.0
524,3530,coconut milk,235.0
524,3531,butter or margarine,125.0
524,3532,white sugar or granulated sugar,125.0
524,3533,,185.4
524,3534,,200.0
524,3535,,379.6
525,3536,Hinaneese White Bread,200.0
525,3537,Butter,50.0
525,3538,Kaya Jam,100.0
525,3539,Cured Egg Yolk,25.0
526,3540,kimchi,50.0
526,3541,bread,75.0
526,3542,cheese,30.0
527,,,
528,3543,Pandan Leaves,364.8
528,3544,Coconut Milk,483.9
528,3545,Egg,90.3
528,3546,Sugar,0.0
528,3547,Salt,5.17
528,3548,Oil,26.47
528,3549,Flour,364.8
529,3550,Nescafé Gold Intensissimo Coffee,30.0
529,3551,Gula Melaka (Palm Sugar),26.0
529,3552,Flour (likely a misspelling of flour),39.6
529,3553,Coconut Milk,46.0
529,3554,Rice (white rice  uncooked),127.5
529,3555,Tapioca Flour (Cassava Starch),43.2
529,3556,Water (distilled  if available),460.0
529,3557,Sugar (granulated),27.1
529,3558,Salt (table salt),3.7
530,3559,garlic,30.0
530,3560,ginger,10.0
530,3561,chili(s),20.0
530,3562,sichuan peppercorn(s),25.0
530,3563,five-spice powder,20.0
530,3564,laoganma sauce,20.0
530,3565,egg,50.0
530,3566,cream,43.0
530,3567,soy sauce,46.0
530,3568,sesame oil,34.0
530,3569,,5.0
530,3570,spring onion(s),35.0
531,3571,rose syrup,120.0
531,3572,evaporated milk,120.0
531,3573,fresh pandan leaves,50.0
531,3574,matcha powder,20.0
531,3575,ice,120.0
531,3576,fresh milk,120.0
532,3577,Spicy Pollack Roe,50.0
532,3578,Egg,50.0
532,3579,Cream,100.0
532,3580,Soy Sauce,30.0
532,3581,Cheese,20.0
532,3582,Black Pepper,0.0
533,3583,flour,150.0
533,3584,golden syrup,100.0
533,3585,lye water,15.0
533,3586,oil,15.0
533,3587,beef,80.0
533,3588,mushrooms,40.0
533,3589,parma ham,15.0
533,3590,mustard,6.0
534,3591,Ground Beef,100.0
534,3592,Onions,0.0
534,3593,Kimchi,100.0
534,3594,Tomato Sauce,100.0
534,3595,Broken Up Pasta Pieces,100.0
534,3596,Ricotta Cheese,100.0
534,3597,Mozzarella Cheese,100.0
535,3598,Egg Whites,160.0
535,3599,Sugar,47.0
535,3600,Corn Flour,48.0
535,3601,Egg Yolks,160.0
535,3602,Flour,98.0
535,3603,Salt,27.0
535,3604,Milk,49.0
535,3605,Honey Butter Glaze,49.0
535,3606,Soy Sauce,49.0
535,3607,Vanilla Essence or Extract,0.0
536,3608,snow fungus,200.0
536,3609,longan,80.0
536,3610,goji berry,60.0
536,3611,longan,60.0
536,3612,sugar,40.0
536,3613,papaya chunks,200.0
537,3614,Peanut Butter,90.0
537,3615,All-Purpose Flour,85.0
537,3616,Sugar,45.0
537,3617,Salt,0.0
537,3618,Baking Powder,0.0
537,3619,Oil,18.0
537,3620,Sesame Oil,2.0
538,3621,Pickled Vegetables,100.0
538,3622,Cream Cheese,100.0
538,3623,Berries,150.0
538,3624,Caramel,50.0
539,3625,all-purpose flour,200.0
539,3626,water,200.0
539,3627,white sugar,50.0
539,3628,active dry yeast,5.0
539,3629,vegetable oil or butter,100.0
539,3630,unsalted butter or margarine,15.0
539,3631,fruit preserves (e.g.  jam),150.0
540,3632,chicken,100.0
540,3633,abalone,100.0
540,3634,ginger,30.0
540,3635,spring onion,12.0
540,3636,rice,75.0
540,3637,soy sauce,10.0
540,3638,sesame oil,10.0
540,3639,puff pastry,100.0
541,3640,Bacon or Hot Guanciale,85.0
541,3641,Eggs,70.0
541,3642,Parmesan Cheese,176.0
541,3643,Potatoes,150.0
541,3644,Water,50.0
541,3645,Potato Starch,25.0
541,3646,Salt and Black Pepper  To Taste,0.0
542,3647,Potatoes,150.0
542,3648,Whipped Cream,100.0
542,3649,Onions,50.0
542,3650,Carrots,50.0
542,3651,Chicken,150.0
542,3652,Udon Noodles,200.0
542,3653,Japanese Curry,100.0
543,3654,Eggs,270.0
543,3655,Butter,40.0
543,3656,Milk,275.0
543,3657,Sugar,21.0
543,3658,Salt,6.5
543,3659,Baking Powder,3.0
543,3660,Vanilla and Cinnamon for Flavor,4.5
544,3661,butter  clean,100.0
544,3662,sugar,100.0
544,3663,instant coffee,15.0
544,3664,egg,55.0
544,3665,vanilla extract,0.0
544,3666,flaky salt,0.0
544,3667,flour  all purpose,100.0
545,3668,White Bread,170.0
545,3669,Butter,28.0
545,3670,Sugar,26.5
545,3671,Eggs,53.8
545,3672,Instant Coffee,8.0
545,3673,Hot Water,217.0
545,3674,Vanilla Extract,5.5
545,3675,Flour,217.0
546,,,
547,3676,mandarins or clementines,200.0
547,3677,palm sugar (or brown sugar),80.0
547,3678,all-purpose flour,80.0
547,3679,sea salt or kosher salt,0.0
547,3680,whole eggs  preferably organic,145.0
547,3681,unsalted butter  preferably organic,40.0
547,3682,whole milk cream or heavy whipping cream (whipped cream),187.0
548,3683,super ring,50.0
548,3684,cooked rice,300.0
548,3685,seaweed,40.0
548,3686,sesame seeds,30.0
548,3687,sesame oil,50.0
548,3688,ground beef bulgogi,150.0
549,3689,Thai tea leaves,80.0
549,3690,eggs,50.0
549,3691,sugar,15.0
549,3692,heavy cream,230.0
549,3693,coconut flakes,60.0
550,3694,Watermelon,300.0
550,3695,Tomato,200.0
550,3696,Mozzarella Cheese,60.0
550,3697,Basil Leaf,20.0
550,3698,Olive Oil,20.0
550,3699,Balsamic Vinegar,5.0
550,3700,Flaky Salt and Pepper,5.0
550,3701,Prosciutto,20.0
551,3702,Flour,227.0
551,3703,Sugar,16.0
551,3704,Salt,4.0
551,3705,Baking Powder,4.0
551,3706,Yeast,4.0
551,3707,Egg,56.0
551,3708,Warm Milk,113.0
551,3709,Tomato,85.0
551,3710,Mozzarella Cheese,159.0
551,3711,Prosciutto,85.0
551,3712,Arugula,43.0
551,3713,Olive Oil,67.0
552,,,
553,3714,bagel bread slices,120.0
553,3715,butter,20.0
553,3716,honey,25.0
553,3717,salt,0.1
553,3718,parsley powder,0.3
554,3719,potatoes,800.0
554,3720,salmon,400.0
554,3721,Japanese mayo,27.5
554,3722,spring onions,20.0
554,3723,tobiko,10.0
555,3724,banana,150.0
555,3725,milk,145.0
555,3726,cream,142.0
555,3727,vanilla extract,1.0
555,3728,cinnamon powder,1.0
555,3729,egg yolks,57.6
555,3730,sugar,53.7
556,,,
557,3731,Eggs,50.0
557,3732,Sugar,74.0
557,3733,Warm Milk,28.7
557,3734,Butter,48.2
557,3735,Vanilla Extract,0.1
557,3736,Glutinous Rice Flour,42.8
557,3737,Tapioca Flour,42.8
558,3738,butter,125.0
558,3739,milo powder,10.0
558,3740,cocoa powder,10.0
558,3741,salt,2.0
558,3742,condensed milk,125.0
558,3743,vanilla extract,4.0
558,3744,whipping cream,250.0
558,3745,cookies/biscuits,100.0
558,3746,dark chocolate,50.0
559,3747,butter,150.0
559,3748,milk,274.0
559,3749,cake flour,150.0
559,3750,egg yolk,120.0
559,3751,vanilla extract,0.0
559,3752,salt,1.5
560,3753,century egg (pouched egg),50.0
560,3754,egg (large),50.0
560,3755,cheese (cheddar),28.0
560,3756,black pepper (ground),1.0
560,3757,bacon (crumbled),17.0
561,3758,chicken thighs,500.0
561,3759,coconut milk (instant),100.0
561,3760,ginger root,100.0
561,3761,spring onions (green tops and bulbs),100.0
561,3762,chili sauce (blend),100.0
562,3763,Chicken Breast,250.0
562,3764,Water,1957.3
562,3765,Ginger,14.3
562,3766,Scallion,8.4
562,3767,Salt and Black Pepper,0.5
562,3768,Butter,18.3
562,3769,Garlic Cloves,5.6
562,3770,Rice,145.7
562,3771,Lime(s),0.7
562,3772,Chili Pepper(s),1.2
562,3773,Olive Oil(s),8.3
563,3774,vegetables,250.0
563,3775,onion,80.0
563,3776,apple,90.0
563,3777,carrot,80.0
563,3778,napa cabbage,80.0
563,3779,spring onion,50.0
563,3780,ginger,30.0
563,3781,goji berries,30.0
563,3782,chicken,500.0
564,3783,century egg,50.0
564,3784,chili pepper,50.0
564,3785,garlic clove,15.0
564,3786,table salt,2.0
564,3787,soy sauce (light),15.0
564,3788,white vinegar (light),15.0
564,3789,sesame seed,5.0
565,3790,Coco Crunch cereal flakes,50.0
566,3791,corn,228.0
566,3792,cream corn,168.0
566,3793,brown butter corn,168.0
566,3794,oats,103.0
566,3795,flour,18.0
566,3796,cornstarch,5.0
566,3797,sugar,7.0
566,3798,vanilla extract,3.0
566,3799,whipped cream,20.0
566,3800,butter,9.0
567,3801,pastry dough,340.0
567,3802,cinnamon sugar,30.0
568,3803,Butter,100.0
568,3804,Sugar,100.0
568,3805,Egg,56.0
568,3806,Vanilla Extract,0.5
568,3807,Flour (likely a typo for flour),150.0
568,3808,Baking Butter,50.0
568,3809,Salt,3.48
568,3810,Black Sesame Seeds,34.29
568,3811,Black Sesame Paste,67.83
569,3812,Durian,125.0
570,3813,dried longan,25.0
570,3814,lo-hon-gor or manfurt,25.0
570,3815,pandan leaves,45.0
570,3816,gula melaka jaggery,138.0
570,3817,espresso concentrate,5.0
571,3818,Potato Fries,250.0
572,3819,dried persimmon,125.0
572,3820,sweet potato,50.0
572,3821,goji berry,25.0
572,3822,longan,25.0
572,3823,red date,25.0
572,3824,raisin,125.0
572,3825,butter,250.0
572,3826,jaggery,250.0
572,3827,egg,150.0
572,3828,orange,200.0
572,3829,pear,200.0
572,3830,all-purpose flour,250.0
572,3831,baking powder,10.0
572,3832,Christmas spices,5.0
572,3833,salt,5.0
573,3834,Kante,125.0
573,3835,Whipped Cream,130.0
573,3836,Condensed Milk,145.0
574,3837,palm sugar,100.0
574,3838,coconut milk,250.0
574,3839,butter,100.0
574,3840,sugar,200.0
574,3841,dried ingredients,0.0
574,3842,eggs,150.0
574,3843,rum-soaked longan,50.0
575,3844,Hinamontes Bengali white bread,218.7
575,3845,Butter,50.0
575,3846,Kaya jam,50.0
575,3847,Cured egg yolk,50.0
576,3848,Kimchi,100.0
576,3849,Bread,200.0
576,3850,Cheese,100.0
577,3851,bread flour,400.0
577,3852,all-purpose flour,400.0
577,3853,sugar,120.0
577,3854,salt,8.0
577,3855,yeast,25.0
577,3856,water,400.0
577,3857,butter,60.0
578,3858,Pandan Leaves,100.0
578,3859,Coconut Milk,200.0
578,3860,Egg,50.0
578,3861,Sugar,50.0
578,3862,Salt,1.5
578,3863,All-Purpose Flour,125.0
578,3864,Jaggery or Palm Sugar,245.0
578,3865,Fresh Coconut,165.0
578,3866,Fresh Pandan Leaves,80.0
579,3867,Nescafé Gold Intensified Coffee,100.0
579,3868,Jaggery or Palm Sugar,79.8
579,3869,All-purpose flour or plain flour,100.0
579,3870,Full-fat coconut milk,170.3
579,3871,Brown rice flour or Arborio rice flour (for tapioca layer),78.6
579,3872,Tapioca starch or arrowroot powder (for tapioca layer),78.6
579,3873,Common table salt,10.0
579,3874,Distilled or filtered water (for base and coconut milk layer),185.3
580,3875,garlic,50.0
580,3876,ginger,40.0
580,3877,chilies,30.0
580,3878,Sichuan peppercorns,20.0
580,3879,five-spice powder,10.0
580,3880,Lao Gan Ma chili paste,100.0
580,3881,spaghetti,180.0
581,3882,rose syrup,75.0
581,3883,matcha powder,2.0
581,3884,pandan juice,52.0
581,3885,evaporated milk,35.0
582,3886,Spicy Pollack Roe,50.0
583,3887,flour,120.0
583,3888,golden syrup,100.0
583,3889,lye water,18.0
583,3890,oil,40.0
583,3891,Beef,150.0
583,3892,Parma Ham,50.0
583,3893,Mushrooms,50.0
583,3894,Mustard,10.0
584,3895,beef ground,360.0
584,3896,onion,30.0
584,3897,kimchi,50.0
584,3898,pizza sauce,75.0
584,3899,pasta broken in half,50.0
584,3900,ricotta cheese,75.0
584,3901,mozzarella cheese,75.0
585,3902,egg whites,120.0
585,3903,sugar,100.0
585,3904,corn flour,120.0
585,3905,egg yolks,120.0
585,3906,flour,120.0
585,3907,salt,2.0
585,3908,milk,120.0
586,3909,Snow Fungus,80.0
586,3910,Red Dates,120.0
