experiment_id,ingredient_id,quantity_value,quantity_value_culinary,unit_en,quantity_unit_culinary
792,5223,100.0,,g,
792,5224,200.0,,g,
792,5224,200.0,,g,
792,5224,200.0,,g,
792,5224,200.0,,g,
792,5224,200.0,1.0,g,unit
792,5224,200.0,,g,
792,5224,200.0,2.0,g,biji
792,5224,200.0,,g,
792,5224,200.0,,g,
792,5225,20.0,,g,
792,5225,20.0,,g,
792,5225,20.0,,g,
792,5225,20.0,,g,
792,5225,20.0,1.0,g,unit
792,5225,20.0,,g,
792,5225,20.0,2.0,g,biji
792,5225,20.0,,g,
792,5225,20.0,,g,
792,5226,200.0,,g,
792,5226,200.0,,g,
792,5226,200.0,,g,
792,5226,200.0,,g,
792,5226,200.0,1.0,g,unit
792,5226,200.0,,g,
792,5226,200.0,2.0,g,biji
792,5226,200.0,,g,
792,5226,200.0,,g,
793,5227,2.0,,,
793,5227,2.0,,,
793,5227,2.0,,,
793,5227,2.0,,,
793,5227,2.0,,,
793,5227,2.0,,,
793,5227,2.0,,,
793,5227,2.0,,,
793,5227,2.0,5.0,,pieces
793,5228,50.0,,g,
793,5228,50.0,,g,
793,5228,50.0,,g,
793,5228,50.0,,g,
793,5228,50.0,,g,
793,5228,50.0,,g,
793,5228,50.0,,g,
793,5228,50.0,,g,
793,5228,50.0,5.0,g,pieces
793,5229,100.0,,,
793,5229,100.0,,,
793,5229,100.0,,,
793,5229,100.0,,,
793,5229,100.0,,,
793,5229,100.0,,,
793,5229,100.0,,,
793,5229,100.0,,,
793,5229,100.0,5.0,,pieces
793,5230,20.0,,g,
793,5230,20.0,,g,
793,5230,20.0,,g,
793,5230,20.0,,g,
793,5230,20.0,,g,
793,5230,20.0,,g,
793,5230,20.0,,g,
793,5230,20.0,,g,
793,5230,20.0,5.0,g,pieces
793,5231,1.0,,,
793,5231,1.0,,,
793,5231,1.0,,,
793,5231,1.0,,,
793,5231,1.0,,,
793,5231,1.0,,,
793,5231,1.0,,,
793,5231,1.0,,,
793,5231,1.0,5.0,,pieces
793,5232,1.0,,,
793,5232,1.0,,,
793,5232,1.0,,,
793,5232,1.0,,,
793,5232,1.0,,,
793,5232,1.0,,,
793,5232,1.0,,,
793,5232,1.0,,,
793,5232,1.0,5.0,,pieces
793,5233,1.0,,,
793,5233,1.0,,,
793,5233,1.0,,,
793,5233,1.0,,,
793,5233,1.0,,,
793,5233,1.0,,,
793,5233,1.0,,,
793,5233,1.0,,,
793,5233,1.0,5.0,,pieces
793,5234,1.0,,,
793,5234,1.0,,,
793,5234,1.0,,,
793,5234,1.0,,,
793,5234,1.0,,,
793,5234,1.0,,,
793,5234,1.0,,,
793,5234,1.0,,,
793,5234,1.0,5.0,,pieces
793,5235,200.0,,,
793,5235,200.0,,,
793,5235,200.0,,,
793,5235,200.0,,,
793,5235,200.0,,,
793,5235,200.0,,,
793,5235,200.0,,,
793,5235,200.0,,,
793,5235,200.0,5.0,,pieces
793,5236,100.0,,,
793,5236,100.0,,,
793,5236,100.0,,,
793,5236,100.0,,,
793,5236,100.0,,,
793,5236,100.0,,,
793,5236,100.0,,,
793,5236,100.0,,,
793,5236,100.0,5.0,,pieces
794,5237,100.0,,g,
794,5237,100.0,,g,
794,5237,100.0,,g,
794,5237,100.0,,g,
794,5237,100.0,,g,
794,5237,100.0,,g,
794,5237,100.0,,g,
794,5237,100.0,,g,
794,5237,100.0,,g,
794,5238,50.0,,g,
794,5238,50.0,,g,
794,5238,50.0,,g,
794,5238,50.0,,g,
794,5238,50.0,,g,
794,5238,50.0,,g,
794,5238,50.0,,g,
794,5238,50.0,,g,
794,5238,50.0,,g,
794,5239,200.0,,g,
794,5239,200.0,,g,
794,5239,200.0,,g,
794,5239,200.0,,g,
794,5239,200.0,,g,
794,5239,200.0,,g,
794,5239,200.0,,g,
794,5239,200.0,,g,
794,5239,200.0,,g,
794,5240,1.0,,,
794,5240,1.0,,,
794,5240,1.0,,,
794,5240,1.0,,,
794,5240,1.0,,,
794,5240,1.0,,,
794,5240,1.0,,,
794,5240,1.0,,,
794,5240,1.0,,,
794,5241,1.0,,,
794,5241,1.0,,,
794,5241,1.0,,,
794,5241,1.0,,,
794,5241,1.0,,,
794,5241,1.0,,,
794,5241,1.0,,,
794,5241,1.0,,,
794,5241,1.0,,,
794,5242,2.0,,,
794,5242,2.0,,,
794,5242,2.0,,,
794,5242,2.0,,,
794,5242,2.0,,,
794,5242,2.0,,,
794,5242,2.0,,,
794,5242,2.0,,,
794,5242,2.0,,,
794,5243,1.0,,,
794,5243,1.0,,,
794,5243,1.0,,,
794,5243,1.0,,,
794,5243,1.0,,,
794,5243,1.0,,,
794,5243,1.0,,,
794,5243,1.0,,,
794,5243,1.0,,,
794,5244,1.0,,,
794,5244,1.0,,,
794,5244,1.0,,,
794,5244,1.0,,,
794,5244,1.0,,,
794,5244,1.0,,,
794,5244,1.0,,,
794,5244,1.0,,,
794,5244,1.0,,,
795,5245,250.0,1.0,g,piece
795,5245,250.0,,g,
795,5245,250.0,,g,
795,5245,250.0,,g,
795,5245,250.0,,g,
795,5245,250.0,,g,
795,5245,250.0,,g,
795,5245,250.0,,g,
795,5246,1.0,1.0,,piece
795,5246,1.0,,,
795,5246,1.0,,,
795,5246,1.0,,,
795,5246,1.0,,,
795,5246,1.0,,,
795,5246,1.0,,,
795,5246,1.0,,,
795,5247,20.0,1.0,g,piece
795,5247,20.0,,g,
795,5247,20.0,,g,
795,5247,20.0,,g,
795,5247,20.0,,g,
795,5247,20.0,,g,
795,5247,20.0,,g,
795,5247,20.0,,g,
795,5248,50.0,1.0,g,piece
795,5248,50.0,,g,
795,5248,50.0,,g,
795,5248,50.0,,g,
795,5248,50.0,,g,
795,5248,50.0,,g,
795,5248,50.0,,g,
795,5248,50.0,,g,
795,5249,20.0,1.0,ml,piece
795,5249,20.0,,ml,
795,5249,20.0,,ml,
795,5249,20.0,,ml,
795,5249,20.0,,ml,
795,5249,20.0,,ml,
795,5249,20.0,,ml,
795,5249,20.0,,ml,
795,5250,10.0,1.0,g,piece
795,5250,10.0,,g,
795,5250,10.0,,g,
795,5250,10.0,,g,
795,5250,10.0,,g,
795,5250,10.0,,g,
795,5250,10.0,,g,
795,5250,10.0,,g,
795,5251,1.0,1.0,,piece
795,5251,1.0,,,
795,5251,1.0,,,
795,5251,1.0,,,
795,5251,1.0,,,
795,5251,1.0,,,
795,5251,1.0,,,
795,5251,1.0,,,
796,5252,2.0,3.0,,pieces
796,5252,2.0,,,
796,5252,2.0,,,
796,5252,2.0,,,
796,5252,2.0,,,
796,5252,2.0,,,
796,5252,2.0,,,
796,5253,2.0,3.0,,pieces
796,5253,2.0,,,
796,5253,2.0,,,
796,5253,2.0,,,
796,5253,2.0,,,
796,5253,2.0,,,
796,5253,2.0,,,
796,5254,2.0,3.0,,pieces
796,5254,2.0,,,
796,5254,2.0,,,
796,5254,2.0,,,
796,5254,2.0,,,
796,5254,2.0,,,
796,5254,2.0,,,
796,5255,1.0,3.0,,pieces
796,5255,1.0,,,
796,5255,1.0,,,
796,5255,1.0,,,
796,5255,1.0,,,
796,5255,1.0,,,
796,5255,1.0,,,
796,5256,200.0,3.0,,pieces
796,5256,200.0,,,
796,5256,200.0,,,
796,5256,200.0,,,
796,5256,200.0,,,
796,5256,200.0,,,
796,5256,200.0,,,
796,5257,0.25,3.0,,pieces
796,5257,0.25,,,
796,5257,0.25,,,
796,5257,0.25,,,
796,5257,0.25,,,
796,5257,0.25,,,
796,5257,0.25,,,
796,5258,0.25,3.0,,pieces
796,5258,0.25,,,
796,5258,0.25,,,
796,5258,0.25,,,
796,5258,0.25,,,
796,5258,0.25,,,
796,5258,0.25,,,
796,5259,2.0,3.0,,pieces
796,5259,2.0,,,
796,5259,2.0,,,
796,5259,2.0,,,
796,5259,2.0,,,
796,5259,2.0,,,
796,5259,2.0,,,
801,5288,200.0,1.0,g,cup
801,5288,200.0,1.0,g,tbsp
801,5288,200.0,1.0,g,whole
801,5288,200.0,1.0,g,cup
801,5288,200.0,1.0,g,whole
801,5288,200.0,1.0,g,cup
801,5289,50.0,1.0,g,cup
801,5289,50.0,1.0,g,tbsp
801,5289,50.0,1.0,g,whole
801,5289,50.0,1.0,g,cup
801,5289,50.0,1.0,g,whole
801,5289,50.0,1.0,g,cup
801,5290,10.0,1.0,g,cup
801,5290,10.0,1.0,g,tbsp
801,5290,10.0,1.0,g,whole
801,5290,10.0,1.0,g,cup
801,5290,10.0,1.0,g,whole
801,5290,10.0,1.0,g,cup
801,5291,2.0,1.0,g,cup
801,5291,2.0,1.0,g,tbsp
801,5291,2.0,1.0,g,whole
801,5291,2.0,1.0,g,cup
801,5291,2.0,1.0,g,whole
801,5291,2.0,1.0,g,cup
801,5292,2.0,1.0,pieces,cup
801,5292,2.0,1.0,pieces,tbsp
801,5292,2.0,1.0,pieces,whole
801,5292,2.0,1.0,pieces,cup
801,5292,2.0,1.0,pieces,whole
801,5292,2.0,1.0,pieces,cup
801,5293,100.0,1.0,,cup
801,5293,100.0,1.0,,tbsp
801,5293,100.0,1.0,,whole
801,5293,100.0,1.0,,cup
801,5293,100.0,1.0,,whole
801,5293,100.0,1.0,,cup
801,5294,20.0,1.0,g,cup
801,5294,20.0,1.0,g,tbsp
801,5294,20.0,1.0,g,whole
801,5294,20.0,1.0,g,cup
801,5294,20.0,1.0,g,whole
801,5294,20.0,1.0,g,cup
801,5295,100.0,1.0,g,cup
801,5295,100.0,1.0,g,tbsp
801,5295,100.0,1.0,g,whole
801,5295,100.0,1.0,g,cup
801,5295,100.0,1.0,g,whole
801,5295,100.0,1.0,g,cup
801,5296,50.0,1.0,pieces,cup
801,5296,50.0,1.0,pieces,tbsp
801,5296,50.0,1.0,pieces,whole
801,5296,50.0,1.0,pieces,cup
801,5296,50.0,1.0,pieces,whole
801,5296,50.0,1.0,pieces,cup
801,5297,10.0,1.0,g,cup
801,5297,10.0,1.0,g,tbsp
801,5297,10.0,1.0,g,whole
801,5297,10.0,1.0,g,cup
801,5297,10.0,1.0,g,whole
801,5297,10.0,1.0,g,cup
802,5298,1.0,1.0,,whole
802,5299,1.0,1.0,,whole
803,5300,6.0,3.0,,whole
803,5300,6.0,1.0,,tbsp
803,5300,6.0,1.0,,tbsp
803,5301,50.0,3.0,,whole
803,5301,50.0,1.0,,tbsp
803,5301,50.0,1.0,,tbsp
803,5302,20.0,3.0,,whole
803,5302,20.0,1.0,,tbsp
803,5302,20.0,1.0,,tbsp
803,5303,1.0,3.0,,whole
803,5303,1.0,1.0,,tbsp
803,5303,1.0,1.0,,tbsp
803,5304,0.125,3.0,,whole
803,5304,0.125,1.0,,tbsp
803,5304,0.125,1.0,,tbsp
803,5305,0.25,3.0,,whole
803,5305,0.25,1.0,,tbsp
803,5305,0.25,1.0,,tbsp
804,5306,2.0,3.0,,whole
804,5306,2.0,1.0,,fillet
804,5306,2.0,1.0,,tbsp
804,5306,2.0,1.0,,tbsp
804,5307,100.0,3.0,,whole
804,5307,100.0,1.0,,fillet
804,5307,100.0,1.0,,tbsp
804,5307,100.0,1.0,,tbsp
804,5308,2.0,3.0,,whole
804,5308,2.0,1.0,,fillet
804,5308,2.0,1.0,,tbsp
804,5308,2.0,1.0,,tbsp
804,5309,0.5,3.0,,whole
804,5309,0.5,1.0,,fillet
804,5309,0.5,1.0,,tbsp
804,5309,0.5,1.0,,tbsp
804,5310,2.0,3.0,,whole
804,5310,2.0,1.0,,fillet
804,5310,2.0,1.0,,tbsp
804,5310,2.0,1.0,,tbsp
804,5311,2.0,3.0,,whole
804,5311,2.0,1.0,,fillet
804,5311,2.0,1.0,,tbsp
804,5311,2.0,1.0,,tbsp
804,5312,1.0,3.0,,whole
804,5312,1.0,1.0,,fillet
804,5312,1.0,1.0,,tbsp
804,5312,1.0,1.0,,tbsp
804,5313,10.0,3.0,,whole
804,5313,10.0,1.0,,fillet
804,5313,10.0,1.0,,tbsp
804,5313,10.0,1.0,,tbsp
805,5314,1.0,1.0,,whole
805,5314,1.0,1.0,,cup
805,5314,1.0,1.0,,cup
805,5314,1.0,2.0,,yolk
805,5315,250.0,1.0,,whole
805,5315,250.0,1.0,,cup
805,5315,250.0,1.0,,cup
805,5315,250.0,2.0,,yolk
805,5316,100.0,1.0,,whole
805,5316,100.0,1.0,,cup
805,5316,100.0,1.0,,cup
805,5316,100.0,2.0,,yolk
805,5317,1.0,1.0,,whole
805,5317,1.0,1.0,,cup
805,5317,1.0,1.0,,cup
805,5317,1.0,2.0,,yolk
805,5318,0.5,1.0,,whole
805,5318,0.5,1.0,,cup
805,5318,0.5,1.0,,cup
805,5318,0.5,2.0,,yolk
805,5319,2.0,1.0,,whole
805,5319,2.0,1.0,,cup
805,5319,2.0,1.0,,cup
805,5319,2.0,2.0,,yolk
805,5320,20.0,1.0,,whole
805,5320,20.0,1.0,,cup
805,5320,20.0,1.0,,cup
805,5320,20.0,2.0,,yolk
806,5321,0.0,1.0,,can
806,5321,0.0,3.0,,clove
806,5321,0.0,1.0,,serving
806,5322,0.0,1.0,,can
806,5322,0.0,3.0,,clove
806,5322,0.0,1.0,,serving
806,5323,0.0,1.0,,can
806,5323,0.0,3.0,,clove
806,5323,0.0,1.0,,serving
806,5324,12.0,1.0,,can
806,5324,12.0,3.0,,clove
806,5324,12.0,1.0,,serving
806,5325,10000.0,1.0,,can
806,5325,10000.0,3.0,,clove
806,5325,10000.0,1.0,,serving
806,5326,10000.0,1.0,,can
806,5326,10000.0,3.0,,clove
806,5326,10000.0,1.0,,serving
807,5327,2.0,2.0,,whole
807,5327,2.0,1.0,,tbsp
807,5327,2.0,1.0,,cup
807,5328,100.0,2.0,,whole
807,5328,100.0,1.0,,tbsp
807,5328,100.0,1.0,,cup
807,5329,100.0,2.0,,whole
807,5329,100.0,1.0,,tbsp
807,5329,100.0,1.0,,cup
807,5330,50.0,2.0,,whole
807,5330,50.0,1.0,,tbsp
807,5330,50.0,1.0,,cup
807,5331,50.0,2.0,,whole
807,5331,50.0,1.0,,tbsp
807,5331,50.0,1.0,,cup
807,5332,50.0,2.0,,whole
807,5332,50.0,1.0,,tbsp
807,5332,50.0,1.0,,cup
807,5333,1.0,2.0,,whole
807,5333,1.0,1.0,,tbsp
807,5333,1.0,1.0,,cup
808,5334,0.0,1.0,,tbsp
808,5334,0.0,1.0,,tbsp
808,5334,0.0,1.0,,piece
808,5335,100.0,1.0,g,tbsp
808,5335,100.0,1.0,g,tbsp
808,5335,100.0,1.0,g,piece
808,5336,50.0,1.0,,tbsp
808,5336,50.0,1.0,,tbsp
808,5336,50.0,1.0,,piece
808,5337,50.0,1.0,,tbsp
808,5337,50.0,1.0,,tbsp
808,5337,50.0,1.0,,piece
808,5338,0.5,1.0,,tbsp
808,5338,0.5,1.0,,tbsp
808,5338,0.5,1.0,,piece
808,5339,200.0,1.0,,tbsp
808,5339,200.0,1.0,,tbsp
808,5339,200.0,1.0,,piece
808,5340,1.0,1.0,,tbsp
808,5340,1.0,1.0,,tbsp
808,5340,1.0,1.0,,piece
808,5341,50.0,1.0,,tbsp
808,5341,50.0,1.0,,tbsp
808,5341,50.0,1.0,,piece
808,5342,200.0,1.0,,tbsp
808,5342,200.0,1.0,,tbsp
808,5342,200.0,1.0,,piece
808,5343,50.0,1.0,,tbsp
808,5343,50.0,1.0,,tbsp
808,5343,50.0,1.0,,piece
809,5344,50.0,1.0,g,cup
809,5344,50.0,3.0,g,white
809,5344,50.0,1.0,g,tbsp
809,5345,25.0,1.0,fl,cup
809,5345,25.0,3.0,fl,white
809,5345,25.0,1.0,fl,tbsp
809,5346,100.0,1.0,g,cup
809,5346,100.0,3.0,g,white
809,5346,100.0,1.0,g,tbsp
809,5347,3.0,1.0,,cup
809,5347,3.0,3.0,,white
809,5347,3.0,1.0,,tbsp
809,5348,1.0,1.0,,cup
809,5348,1.0,3.0,,white
809,5348,1.0,1.0,,tbsp
809,5349,1.0,1.0,,cup
809,5349,1.0,3.0,,white
809,5349,1.0,1.0,,tbsp
809,5350,120.0,1.0,,cup
809,5350,120.0,3.0,,white
809,5350,120.0,1.0,,tbsp
809,5351,100.0,1.0,g,cup
809,5351,100.0,3.0,g,white
809,5351,100.0,1.0,g,tbsp
810,5352,1.0,1.0,egg,whole
810,5352,1.0,1.0,egg,slice
810,5352,1.0,1.0,egg,cup
810,5353,1.0,1.0,century egg,whole
810,5353,1.0,1.0,century egg,slice
810,5353,1.0,1.0,century egg,cup
810,5354,50.0,1.0,g,whole
810,5354,50.0,1.0,g,slice
810,5354,50.0,1.0,g,cup
810,5355,100.0,1.0,g,whole
810,5355,100.0,1.0,g,slice
810,5355,100.0,1.0,g,cup
810,5356,20.0,1.0,g,whole
810,5356,20.0,1.0,g,slice
810,5356,20.0,1.0,g,cup
811,,,1.0,,piece
811,,,2.0,,stalk
811,,,1.0,,pinch
811,,,1.0,,packet
812,,,1.0,,piece
812,,,2.0,,stalk
812,,,3.0,,clove
812,,,1.0,,tablespoon
813,5357,1.0,1.0,piece,whole
813,5357,1.0,1.0,piece,whole
813,5357,1.0,1.0,piece,whole
813,5357,1.0,4.0,piece,leaf
813,5357,1.0,1.0,piece,whole
813,5358,1.0,1.0,piece,whole
813,5358,1.0,1.0,piece,whole
813,5358,1.0,1.0,piece,whole
813,5358,1.0,4.0,piece,leaf
813,5358,1.0,1.0,piece,whole
813,5359,1.0,1.0,piece,whole
813,5359,1.0,1.0,piece,whole
813,5359,1.0,1.0,piece,whole
813,5359,1.0,4.0,piece,leaf
813,5359,1.0,1.0,piece,whole
813,5360,2.0,1.0,piece,whole
813,5360,2.0,1.0,piece,whole
813,5360,2.0,1.0,piece,whole
813,5360,2.0,4.0,piece,leaf
813,5360,2.0,1.0,piece,whole
813,5361,1.0,1.0,piece,whole
813,5361,1.0,1.0,piece,whole
813,5361,1.0,1.0,piece,whole
813,5361,1.0,4.0,piece,leaf
813,5361,1.0,1.0,piece,whole
813,5362,2.0,1.0,piece,whole
813,5362,2.0,1.0,piece,whole
813,5362,2.0,1.0,piece,whole
813,5362,2.0,4.0,piece,leaf
813,5362,2.0,1.0,piece,whole
813,5363,2.0,1.0,piece,whole
813,5363,2.0,1.0,piece,whole
813,5363,2.0,1.0,piece,whole
813,5363,2.0,4.0,piece,leaf
813,5363,2.0,1.0,piece,whole
813,5364,2.0,1.0,piece,whole
813,5364,2.0,1.0,piece,whole
813,5364,2.0,1.0,piece,whole
813,5364,2.0,4.0,piece,leaf
813,5364,2.0,1.0,piece,whole
814,5365,0.0,2.0,,egg
814,5365,0.0,5.0,,piece
814,5365,0.0,2.0,,clove
814,5366,0.0,2.0,,egg
814,5366,0.0,5.0,,piece
814,5366,0.0,2.0,,clove
814,5367,0.0,2.0,,egg
814,5367,0.0,5.0,,piece
814,5367,0.0,2.0,,clove
814,5368,0.0,2.0,,egg
814,5368,0.0,5.0,,piece
814,5368,0.0,2.0,,clove
814,5369,0.0,2.0,,egg
814,5369,0.0,5.0,,piece
814,5369,0.0,2.0,,clove
814,5370,0.0,2.0,,egg
814,5370,0.0,5.0,,piece
814,5370,0.0,2.0,,clove
814,5371,0.0,2.0,,egg
814,5371,0.0,5.0,,piece
814,5371,0.0,2.0,,clove
814,5372,0.0,2.0,,egg
814,5372,0.0,5.0,,piece
814,5372,0.0,2.0,,clove
815,5373,100.0,1.0,,box
815,5373,100.0,1.0,,piece
815,5374,100.0,1.0,,box
815,5374,100.0,1.0,,piece
815,5375,50.0,1.0,,box
815,5375,50.0,1.0,,piece
815,5376,5.0,1.0,,box
815,5376,5.0,1.0,,piece
815,5377,5.0,1.0,,box
815,5377,5.0,1.0,,piece
816,5378,200.0,1.0,,can
816,5378,200.0,1.0,,cup
816,5378,200.0,3.0,,yolk
816,5379,100.0,1.0,,can
816,5379,100.0,1.0,,cup
816,5379,100.0,3.0,,yolk
816,5380,50.0,1.0,,can
816,5380,50.0,1.0,,cup
816,5380,50.0,3.0,,yolk
816,5381,4.0,1.0,,can
816,5381,4.0,1.0,,cup
816,5381,4.0,3.0,,yolk
816,5382,50.0,1.0,,can
816,5382,50.0,1.0,,cup
816,5382,50.0,3.0,,yolk
816,5383,20.0,1.0,,can
816,5383,20.0,1.0,,cup
816,5383,20.0,3.0,,yolk
816,5384,10.0,1.0,,can
816,5384,10.0,1.0,,cup
816,5384,10.0,3.0,,yolk
816,5385,1.0,1.0,,can
816,5385,1.0,1.0,,cup
816,5385,1.0,3.0,,yolk
816,5386,1.0,1.0,,can
816,5386,1.0,1.0,,cup
816,5386,1.0,3.0,,yolk
816,5387,100.0,1.0,,can
816,5387,100.0,1.0,,cup
816,5387,100.0,3.0,,yolk
816,5388,50.0,1.0,,can
816,5388,50.0,1.0,,cup
816,5388,50.0,3.0,,yolk
817,5389,1.0,1.0,piece,not stated
817,5389,1.0,1.0,piece,tablespoon
817,5389,1.0,1.0,piece,cup
817,5390,0.5,1.0,cup,not stated
817,5390,0.5,1.0,cup,tablespoon
817,5390,0.5,1.0,cup,cup
817,5391,2.0,1.0,,not stated
817,5391,2.0,1.0,,tablespoon
817,5391,2.0,1.0,,cup
818,5392,100.0,100.0,g,gram
818,5392,100.0,1.0,g,tablespoon
818,5392,100.0,2.0,g,tablespoon
818,5393,100.0,100.0,g,gram
818,5393,100.0,1.0,g,tablespoon
818,5393,100.0,2.0,g,tablespoon
818,5394,2.0,100.0,,gram
818,5394,2.0,1.0,,tablespoon
818,5394,2.0,2.0,,tablespoon
818,5395,100.0,100.0,g,gram
818,5395,100.0,1.0,g,tablespoon
818,5395,100.0,2.0,g,tablespoon
818,5396,50.0,100.0,g,gram
818,5396,50.0,1.0,g,tablespoon
818,5396,50.0,2.0,g,tablespoon
818,5397,5.0,100.0,,gram
818,5397,5.0,1.0,,tablespoon
818,5397,5.0,2.0,,tablespoon
818,5398,50.0,100.0,g,gram
818,5398,50.0,1.0,g,tablespoon
818,5398,50.0,2.0,g,tablespoon
818,5399,20.0,100.0,g,gram
818,5399,20.0,1.0,g,tablespoon
818,5399,20.0,2.0,g,tablespoon
819,5400,500.0,200.0,,some
819,5400,500.0,1.0,,a piece
819,5400,500.0,15.0,,some
819,5401,200.0,200.0,,some
819,5401,200.0,1.0,,a piece
819,5401,200.0,15.0,,some
819,5402,200.0,200.0,,some
819,5402,200.0,1.0,,a piece
819,5402,200.0,15.0,,some
819,5403,2.0,200.0,,some
819,5403,2.0,1.0,,a piece
819,5403,2.0,15.0,,some
819,5404,100.0,200.0,,some
819,5404,100.0,1.0,,a piece
819,5404,100.0,15.0,,some
820,5405,1.0,30.0,cup,some
820,5405,1.0,50.0,cup,piece
820,5406,1.0,30.0,cup,some
820,5406,1.0,50.0,cup,piece
820,5407,1.0,30.0,cup,some
820,5407,1.0,50.0,cup,piece
820,5408,1.0,30.0,cup,some
820,5408,1.0,50.0,cup,piece
820,5409,1.0,30.0,shot,some
820,5409,1.0,50.0,shot,piece
821,5410,500.0,1.0,g,serving
821,5410,500.0,1.0,g,a pinch
821,5410,500.0,1.0,g,a pinch
821,5410,500.0,1.0,g,a pinch
821,5411,100.0,1.0,mL,serving
821,5411,100.0,1.0,mL,a pinch
821,5411,100.0,1.0,mL,a pinch
821,5411,100.0,1.0,mL,a pinch
821,5412,10.0,1.0,g,serving
821,5412,10.0,1.0,g,a pinch
821,5412,10.0,1.0,g,a pinch
821,5412,10.0,1.0,g,a pinch
822,5413,100.0,5.0,g,piece
822,5413,100.0,4.0,g,piece
822,5413,100.0,10.0,g,berries
822,5413,100.0,8.0,g,pieces
822,5413,100.0,6.0,g,pieces
822,5413,100.0,10.0,g,pieces
822,5413,100.0,60.0,g,ml
822,5413,100.0,100.0,g,g
822,5413,100.0,90.0,g,g
822,5413,100.0,2.0,g,piece
822,5413,100.0,1.0,g,tsp
822,5413,100.0,120.0,g,ml
822,5413,100.0,1.0,g,piece
822,5413,100.0,2.0,g,cup
822,5413,100.0,1.0,g,tsp
822,5413,100.0,5.0,g,bunch
822,5413,100.0,1.0,g,pinch
822,5414,50.0,5.0,g,piece
822,5414,50.0,4.0,g,piece
822,5414,50.0,10.0,g,berries
822,5414,50.0,8.0,g,pieces
822,5414,50.0,6.0,g,pieces
822,5414,50.0,10.0,g,pieces
822,5414,50.0,60.0,g,ml
822,5414,50.0,100.0,g,g
822,5414,50.0,90.0,g,g
822,5414,50.0,2.0,g,piece
822,5414,50.0,1.0,g,tsp
822,5414,50.0,120.0,g,ml
822,5414,50.0,1.0,g,piece
822,5414,50.0,2.0,g,cup
822,5414,50.0,1.0,g,tsp
822,5414,50.0,5.0,g,bunch
822,5414,50.0,1.0,g,pinch
822,5415,20.0,5.0,g,piece
822,5415,20.0,4.0,g,piece
822,5415,20.0,10.0,g,berries
822,5415,20.0,8.0,g,pieces
822,5415,20.0,6.0,g,pieces
822,5415,20.0,10.0,g,pieces
822,5415,20.0,60.0,g,ml
822,5415,20.0,100.0,g,g
822,5415,20.0,90.0,g,g
822,5415,20.0,2.0,g,piece
822,5415,20.0,1.0,g,tsp
822,5415,20.0,120.0,g,ml
822,5415,20.0,1.0,g,piece
822,5415,20.0,2.0,g,cup
822,5415,20.0,1.0,g,tsp
822,5415,20.0,5.0,g,bunch
822,5415,20.0,1.0,g,pinch
822,5416,30.0,5.0,g,piece
822,5416,30.0,4.0,g,piece
822,5416,30.0,10.0,g,berries
822,5416,30.0,8.0,g,pieces
822,5416,30.0,6.0,g,pieces
822,5416,30.0,10.0,g,pieces
822,5416,30.0,60.0,g,ml
822,5416,30.0,100.0,g,g
822,5416,30.0,90.0,g,g
822,5416,30.0,2.0,g,piece
822,5416,30.0,1.0,g,tsp
822,5416,30.0,120.0,g,ml
822,5416,30.0,1.0,g,piece
822,5416,30.0,2.0,g,cup
822,5416,30.0,1.0,g,tsp
822,5416,30.0,5.0,g,bunch
822,5416,30.0,1.0,g,pinch
822,5417,25.0,5.0,g,piece
822,5417,25.0,4.0,g,piece
822,5417,25.0,10.0,g,berries
822,5417,25.0,8.0,g,pieces
822,5417,25.0,6.0,g,pieces
822,5417,25.0,10.0,g,pieces
822,5417,25.0,60.0,g,ml
822,5417,25.0,100.0,g,g
822,5417,25.0,90.0,g,g
822,5417,25.0,2.0,g,piece
822,5417,25.0,1.0,g,tsp
822,5417,25.0,120.0,g,ml
822,5417,25.0,1.0,g,piece
822,5417,25.0,2.0,g,cup
822,5417,25.0,1.0,g,tsp
822,5417,25.0,5.0,g,bunch
822,5417,25.0,1.0,g,pinch
822,5418,10.0,5.0,g,piece
822,5418,10.0,4.0,g,piece
822,5418,10.0,10.0,g,berries
822,5418,10.0,8.0,g,pieces
822,5418,10.0,6.0,g,pieces
822,5418,10.0,10.0,g,pieces
822,5418,10.0,60.0,g,ml
822,5418,10.0,100.0,g,g
822,5418,10.0,90.0,g,g
822,5418,10.0,2.0,g,piece
822,5418,10.0,1.0,g,tsp
822,5418,10.0,120.0,g,ml
822,5418,10.0,1.0,g,piece
822,5418,10.0,2.0,g,cup
822,5418,10.0,1.0,g,tsp
822,5418,10.0,5.0,g,bunch
822,5418,10.0,1.0,g,pinch
822,5419,100.0,5.0,g,piece
822,5419,100.0,4.0,g,piece
822,5419,100.0,10.0,g,berries
822,5419,100.0,8.0,g,pieces
822,5419,100.0,6.0,g,pieces
822,5419,100.0,10.0,g,pieces
822,5419,100.0,60.0,g,ml
822,5419,100.0,100.0,g,g
822,5419,100.0,90.0,g,g
822,5419,100.0,2.0,g,piece
822,5419,100.0,1.0,g,tsp
822,5419,100.0,120.0,g,ml
822,5419,100.0,1.0,g,piece
822,5419,100.0,2.0,g,cup
822,5419,100.0,1.0,g,tsp
822,5419,100.0,5.0,g,bunch
822,5419,100.0,1.0,g,pinch
822,5420,50.0,5.0,g,piece
822,5420,50.0,4.0,g,piece
